Time,VAS,VVS,NID,CA,NAE,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,AU,STH2NID,VP,VB,RBF,RFN,TVD,NOD,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,AUM,RR,GLP,PFL,VUD,VAE,RSN,QAO,VIF,VEC,VTW
36000,0.79502,3.3435,0.1875,0.00355,2114.3,189.41,11.94,11.31,143.09,11.883,40,0.90086,8.1262,0.98677,65.763,3.7947,2.7191,0.98211,84.512,4.8765,0.66953,1,2.8802,5.0533,1.1753,1.1753,0.0020269,0.18855,7.3546e-06,0.1875,59.333,0.082189,20.296,51.61,0.12771,82.187,0.72154,0.0090412,0.7191,71.906,60.658,16.353,0.0019833,0.30002,29.685,4.8765,0.573,14.776,39.548
36360,0.79769,3.3415,0.1875,0.00355,2114,189.93,11.957,11.312,143.03,11.886,40,0.90412,8.122,0.98989,65.921,3.7965,2.7237,0.98492,85.264,4.8854,0.6804,1,2.8812,5.0538,1.1768,1.1768,0.0020145,0.18833,7.1674e-06,0.1875,59.762,0.081748,20.847,51.61,0.1278,82.714,0.72119,0.008967,0.72834,72.457,60.732,16.364,0.0019742,0.30269,29.91,4.8854,0.57362,14.78,39.563
36720,0.8003,3.3396,0.1875,0.00355,2113.7,190.44,11.973,11.315,142.97,11.889,40,0.90734,8.1178,0.99301,66.076,3.7983,2.7283,0.98772,86,4.8942,0.69112,1,2.8821,5.0542,1.1781,1.1781,0.0020018,0.18814,7.0211e-06,0.1875,60.185,0.081319,21.386,51.61,0.12788,83.224,0.72085,0.0088942,0.73745,72.996,60.804,16.374,0.0019643,0.3053,30.129,4.8942,0.57425,14.784,39.577
37080,0.80286,3.3376,0.1875,0.00355,2113.5,190.94,11.989,11.318,142.92,11.892,40,0.9105,8.1136,0.9961,66.228,3.8,2.7329,0.99049,86.721,4.9028,0.70166,1,2.883,5.0545,1.1795,1.1795,0.0019887,0.18797,6.8924e-06,0.1875,60.601,0.080903,21.914,51.61,0.12795,83.717,0.72052,0.008823,0.74641,73.524,60.873,16.382,0.0019537,0.30786,30.342,4.9028,0.57486,14.788,39.59
37440,0.80536,3.3357,0.1875,0.00355,2113.4,191.42,12.004,11.32,142.87,11.895,40,0.91361,8.1096,0.99915,66.376,3.8017,2.7373,0.99322,87.426,4.9113,0.71203,1,2.8839,5.0548,1.1808,1.1808,0.0019756,0.18781,6.7693e-06,0.1875,61.01,0.0805,22.43,51.61,0.12801,84.194,0.7202,0.0087534,0.75522,74.04,60.94,16.39,0.0019426,0.31036,30.55,4.9113,0.57548,14.792,39.602
37800,0.80781,3.3339,0.1875,0.00355,2113.3,191.9,12.018,11.322,142.83,11.898,40,0.91666,8.1056,1.0022,66.521,3.8034,2.7417,0.99593,88.114,4.9197,0.72221,1,2.8848,5.0551,1.182,1.182,0.0019623,0.18766,6.6443e-06,0.1875,61.412,0.080109,22.935,51.61,0.12806,84.656,0.71989,0.0086853,0.76388,74.544,61.005,16.397,0.0019311,0.31281,30.751,4.9197,0.57609,14.796,39.614
38160,0.81019,3.332,0.1875,0.00355,2113.2,192.36,12.031,11.325,142.79,11.901,40,0.91966,8.1018,1.0051,66.662,3.805,2.746,0.99859,88.787,4.9278,0.73219,1,2.8856,5.0554,1.1832,1.1832,0.0019491,0.18747,6.5071e-06,0.1875,61.806,0.079731,23.427,51.61,0.1281,85.102,0.71958,0.0086189,0.77237,75.037,61.067,16.402,0.0019188,0.31519,30.948,4.9278,0.5767,14.8,39.624
38520,0.81252,3.3302,0.1875,0.00355,2113.2,192.81,12.044,11.327,142.75,11.904,40,0.9226,8.0979,1.0079,66.8,3.8065,2.7502,1.0012,89.442,4.9358,0.742,1,2.8864,5.0556,1.1844,1.1844,0.0019358,0.18703,6.3184e-06,0.1875,62.192,0.079363,23.909,51.61,0.12813,85.534,0.71929,0.0085541,0.7807,75.519,61.125,16.405,0.0019038,0.31752,31.138,4.9358,0.5773,14.803,39.634
38880,0.81478,3.3284,0.1875,0.00355,2113.2,193.25,12.057,11.329,142.71,11.907,40,0.92551,8.0942,1.0105,66.935,3.808,2.7544,1.0037,90.08,4.9436,0.75169,1,2.8872,5.0558,1.1853,1.1853,0.0019225,0.1852,5.8499e-06,0.1875,62.575,0.079003,24.387,51.61,0.12808,85.953,0.71902,0.0084904,0.78894,75.997,61.173,16.399,0.0018747,0.31978,31.321,4.9435,0.5779,14.807,39.644
39240,0.817,3.3268,0.1875,0.00355,2113.2,193.68,12.069,11.332,142.68,11.91,40,0.92825,8.0907,1.0137,67.064,3.8095,2.7583,1.0063,90.705,4.9512,0.76085,1,2.888,5.0561,1.1867,1.1867,0.0019091,0.18739,5.7188e-06,0.1875,62.936,0.078671,24.828,51.61,0.12822,86.352,0.71872,0.0084301,0.79672,76.438,61.243,16.418,0.001886,0.322,31.504,4.9512,0.57849,14.811,39.653
39600,0.81915,3.3251,0.1875,0.00355,2113.3,194.1,12.08,11.334,142.65,11.913,40,0.93101,8.0871,1.0163,67.191,3.8109,2.7622,1.0087,91.311,4.9587,0.77002,1,2.8887,5.0563,1.1877,1.1877,0.0018973,0.18724,5.9825e-06,0.1875,63.297,0.078339,25.27,51.61,0.12825,86.742,0.71846,0.0083703,0.80452,76.88,61.297,16.421,0.0018735,0.32415,31.677,4.9587,0.57907,14.814,39.661
39960,0.82124,3.3234,0.1875,0.00355,2113.4,194.5,12.091,11.336,142.63,11.916,40,0.93368,8.0837,1.0189,67.314,3.8123,2.766,1.0111,91.9,4.9659,0.77894,1,2.8894,5.0564,1.1887,1.1887,0.0018849,0.18723,5.8834e-06,0.1875,63.649,0.078021,25.7,51.61,0.12828,87.117,0.71821,0.0083124,0.8121,77.31,61.35,16.425,0.0018626,0.32624,31.846,4.9659,0.57965,14.818,39.67
40320,0.82328,3.3218,0.1875,0.00355,2113.5,194.89,12.101,11.338,142.6,11.918,40,0.93629,8.0803,1.0215,67.433,3.8136,2.7698,1.0135,92.473,4.973,0.78762,1,2.8901,5.0565,1.1897,1.1897,0.0018727,0.18724,5.7182e-06,0.1875,63.991,0.077714,26.117,51.61,0.1283,87.479,0.71796,0.0082563,0.81948,77.727,61.401,16.428,0.0018521,0.32828,32.01,4.973,0.58022,14.821,39.677
40320,0.82328,3.3218,0.1875,0.00355,2113.5,194.89,12.101,11.338,142.6,11.918,40,0.93629,8.0803,1.0215,67.433,3.8136,2.7698,1.0135,92.473,4.973,0.78762,1,2.8901,5.0565,1.1897,1.1897,0.0018727,0.18724,5.7182e-06,0.1875,63.991,0.077714,26.117,51.61,0.1283,87.479,0.71796,0.0082563,0.81948,77.727,61.401,16.428,0.0018521,0.32828,32.01,4.973,0.58022,14.821,39.677
50400,0.85861,3.2925,0.1875,0.00355,2117.8,201.73,12.247,11.376,142.29,11.967,40,0.98267,8.0218,1.0655,69.468,3.8325,2.8361,1.0555,102.42,5.0975,0.94223,1,2.9039,5.0552,1.2058,1.2058,0.0016599,0.18711,2.04e-06,0.1875,70.071,0.072747,33.333,51.61,0.12843,93.409,0.71442,0.0073,0.95089,84.943,62.232,16.444,0.0016535,0.36361,34.763,5.0975,0.5915,14.884,39.797
60480,0.86863,3.283,0.1875,0.00355,2120.3,203.85,12.261,11.387,142.24,11.982,40,0.99605,8.0052,1.0782,69.996,3.8319,2.8553,1.0679,105.25,5.133,0.98684,1,2.9123,5.0505,1.2099,1.2099,0.0016121,0.18736,4.4381e-07,0.1875,71.802,0.071489,35.379,51.61,0.12843,94.971,0.71454,0.0070517,0.98881,86.989,62.443,16.445,0.0016099,0.37363,35.519,5.133,0.59521,14.907,39.835
70560,0.87098,3.28,0.1875,0.00355,2121.3,204.45,12.252,11.389,142.23,11.985,40,0.99912,8.0015,1.0817,70.093,3.8264,2.8596,1.0709,105.91,5.1413,0.99706,1,2.9169,5.0459,1.2107,1.2107,0.0016131,0.18743,8.4798e-08,0.1875,72.177,0.071231,35.869,51.61,0.12845,95.324,0.71555,0.0070065,0.9975,87.479,62.484,16.447,0.0016119,0.37598,35.698,5.1413,0.59607,14.914,39.85
80640,0.87155,3.2786,0.1875,0.00355,2121.9,204.72,12.241,11.389,142.23,11.986,40,0.99977,8.0007,1.0829,70.095,3.8208,2.8606,1.0718,106.07,5.1431,0.99924,1,2.9206,5.0419,1.2108,1.2108,0.0016243,0.18744,7.0302e-09,0.1875,72.24,0.071195,35.997,51.61,0.12847,95.401,0.7166,0.0070055,0.99936,87.607,62.487,16.45,0.0016233,0.37655,35.745,5.1431,0.59625,14.919,39.861
90720,0.87174,3.2777,0.1875,0.00355,2122.5,204.95,12.232,11.389,142.24,11.986,40,0.99991,8.0005,1.0837,70.082,3.8159,2.8607,1.0722,106.12,5.1437,0.9997,1,2.9245,5.0386,1.2107,1.2107,0.0016366,0.18744,-8.6585e-09,0.1875,72.239,0.071204,36.045,51.61,0.12849,95.418,0.71752,0.0070116,0.99975,87.655,62.485,16.452,0.0016358,0.37674,35.763,5.1437,0.59627,14.923,39.869
1.008e+05,0.87185,3.277,0.1875,0.00355,2123.2,205.19,12.227,11.389,142.24,11.985,40,0.99994,8.0005,1.0845,70.069,3.8119,2.8608,1.0725,106.16,5.144,0.9998,1,2.9284,5.0359,1.2107,1.2107,0.0016483,0.18744,-1.1153e-08,0.1875,72.226,0.07122,36.073,51.61,0.12851,95.423,0.71827,0.0070175,0.99983,87.683,62.482,16.455,0.0016475,0.37685,35.774,5.144,0.59626,14.926,39.878
1.1088e+05,0.87194,3.2765,0.1875,0.00355,2123.8,205.45,12.223,11.389,142.25,11.985,40,0.99995,8.0004,1.0851,70.06,3.8086,2.8608,1.0728,106.18,5.1442,0.99983,1,2.9325,5.0336,1.2106,1.2106,0.0016591,0.18744,-1.09e-08,0.1875,72.214,0.071236,36.096,51.61,0.12853,95.424,0.7189,0.0070219,0.99985,87.706,62.481,16.457,0.0016583,0.37694,35.784,5.1442,0.59624,14.93,39.886
1.2096e+05,0.87202,3.276,0.1875,0.00355,2124.4,205.72,12.221,11.389,142.25,11.985,40,0.99995,8.0004,1.0858,70.053,3.8059,2.8608,1.0731,106.2,5.1445,0.99984,1,2.9366,5.0317,1.2106,1.2106,0.0016688,0.18744,-1.0115e-08,0.1875,72.203,0.071251,36.117,51.61,0.12854,95.424,0.71942,0.007025,0.99986,87.727,62.48,16.459,0.0016681,0.37702,35.794,5.1445,0.59621,14.934,39.894
1.3104e+05,0.8721,3.2756,0.1875,0.00355,2125,205.99,12.22,11.389,142.25,11.985,40,0.99995,8.0004,1.0864,70.049,3.8036,2.8608,1.0734,106.23,5.1448,0.99984,1,2.9406,5.0302,1.2106,1.2106,0.0016777,0.18744,-9.2712e-09,0.1875,72.194,0.071263,36.135,51.61,0.12856,95.423,0.71984,0.0070269,0.99987,87.745,62.48,16.461,0.001677,0.3771,35.802,5.1448,0.59619,14.938,39.901
1.4112e+05,0.87218,3.2753,0.1875,0.00355,2125.6,206.26,12.22,11.389,142.26,11.985,40,0.99996,8.0004,1.087,70.047,3.8017,2.8608,1.0736,106.25,5.1451,0.99985,1,2.9446,5.0289,1.2106,1.2106,0.0016858,0.18744,-8.47e-09,0.1875,72.187,0.071274,36.152,51.61,0.12857,95.423,0.7202,0.0070281,0.99987,87.762,62.481,16.462,0.0016851,0.37718,35.81,5.1451,0.59616,14.942,39.908
1.512e+05,0.87225,3.2751,0.1875,0.00355,2126.2,206.53,12.221,11.389,142.26,11.985,40,0.99996,8.0004,1.0876,70.045,3.8002,2.8608,1.0738,106.27,5.1453,0.99986,1,2.9486,5.0279,1.2107,1.2107,0.0016932,0.18744,-7.7326e-09,0.1875,72.18,0.071284,36.167,51.61,0.12858,95.422,0.72049,0.0070286,0.99988,87.777,62.482,16.464,0.0016925,0.37725,35.818,5.1453,0.59614,14.946,39.915
1.6128e+05,0.87232,3.2749,0.1875,0.00355,2126.7,206.8,12.222,11.389,142.26,11.985,40,0.99996,8.0004,1.0881,70.045,3.7989,2.8608,1.0741,106.29,5.1456,0.99987,1,2.9524,5.027,1.2107,1.2107,0.0016999,0.18744,-7.061e-09,0.1875,72.175,0.071293,36.182,51.61,0.12859,95.421,0.72073,0.0070287,0.99989,87.791,62.483,16.465,0.0016993,0.37732,35.825,5.1456,0.59612,14.95,39.922
1.7136e+05,0.87239,3.2747,0.1875,0.00355,2127.3,207.06,12.223,11.389,142.26,11.985,40,0.99996,8.0004,1.0886,70.046,3.7979,2.8608,1.0743,106.31,5.1458,0.99987,1,2.9561,5.0262,1.2107,1.2107,0.001706,0.18745,-6.4532e-09,0.1875,72.171,0.0713,36.194,51.61,0.1286,95.42,0.72092,0.0070284,0.99989,87.804,62.485,16.467,0.0017054,0.37739,35.832,5.1458,0.5961,14.953,39.928
1.8144e+05,0.87245,3.2745,0.1875,0.00355,2127.8,207.32,12.225,11.388,142.26,11.985,40,0.99996,8.0004,1.0891,70.047,3.797,2.8608,1.0745,106.32,5.1461,0.99988,1,2.9597,5.0256,1.2107,1.2107,0.0017116,0.18745,-5.9047e-09,0.1875,72.168,0.071307,36.206,51.61,0.12861,95.419,0.72109,0.0070279,0.9999,87.816,62.487,16.468,0.0017111,0.37745,35.838,5.1461,0.59608,14.957,39.934
1.9152e+05,0.8725,3.2744,0.1875,0.00355,2128.3,207.56,12.227,11.388,142.27,11.984,40,0.99997,8.0004,1.0895,70.049,3.7963,2.8608,1.0747,106.34,5.1463,0.99989,1,2.9631,5.0251,1.2108,1.2108,0.0017168,0.18745,-5.4108e-09,0.1875,72.165,0.071313,36.217,51.61,0.12862,95.418,0.72122,0.0070271,0.99991,87.827,62.488,16.469,0.0017162,0.3775,35.843,5.1463,0.59606,14.96,39.939
2.016e+05,0.87255,3.2743,0.1875,0.00355,2128.8,207.8,12.229,11.388,142.27,11.984,40,0.99997,8.0004,1.0899,70.05,3.7957,2.8608,1.0748,106.35,5.1465,0.9999,1,2.9664,5.0247,1.2108,1.2108,0.0017215,0.18745,-4.9665e-09,0.1875,72.163,0.071318,36.227,51.61,0.12863,95.417,0.72133,0.0070263,0.99991,87.837,62.49,16.47,0.001721,0.37755,35.849,5.1465,0.59604,14.963,39.944
2.1168e+05,0.8726,3.2742,0.1875,0.00355,2129.3,208.03,12.231,11.388,142.27,11.984,40,0.99997,8.0004,1.0903,70.052,3.7953,2.8609,1.075,106.37,5.1467,0.99991,1,2.9696,5.0244,1.2108,1.2108,0.0017257,0.18746,-4.5668e-09,0.1875,72.161,0.071323,36.236,51.61,0.12864,95.416,0.72143,0.0070254,0.99992,87.846,62.492,16.471,0.0017253,0.3776,35.854,5.1467,0.59603,14.966,39.949
2.2176e+05,0.87265,3.2742,0.1875,0.00355,2129.7,208.24,12.233,11.388,142.27,11.984,40,0.99997,8.0004,1.0906,70.055,3.7949,2.8609,1.0751,106.38,5.1469,0.99991,1,2.9726,5.0241,1.2109,1.2109,0.0017297,0.18746,-4.207e-09,0.1875,72.159,0.071327,36.244,51.61,0.12864,95.415,0.7215,0.0070244,0.99993,87.854,62.493,16.471,0.0017292,0.37765,35.858,5.1469,0.59601,14.969,39.954
2.3184e+05,0.87269,3.2741,0.1875,0.00355,2130.1,208.45,12.235,11.388,142.27,11.984,40,0.99998,8.0004,1.091,70.057,3.7945,2.8609,1.0753,106.39,5.1471,0.99992,1,2.9755,5.0238,1.2109,1.2109,0.0017333,0.18746,-3.8828e-09,0.1875,72.158,0.07133,36.252,51.61,0.12865,95.414,0.72157,0.0070234,0.99993,87.861,62.495,16.472,0.0017329,0.37769,35.862,5.1471,0.596,14.972,39.958
2.4192e+05,0.87273,3.2741,0.1875,0.00355,2130.5,208.65,12.236,11.388,142.27,11.984,40,0.99998,8.0004,1.0913,70.059,3.7943,2.8609,1.0754,106.4,5.1472,0.99992,1,2.9782,5.0236,1.2109,1.2109,0.0017366,0.18746,-3.5903e-09,0.1875,72.157,0.071334,36.258,51.61,0.12865,95.413,0.72162,0.0070223,0.99994,87.868,62.496,16.473,0.0017362,0.37773,35.866,5.1472,0.59599,14.975,39.962
2.52e+05,0.87277,3.274,0.1875,0.00355,2130.9,208.84,12.238,11.388,142.27,11.984,40,0.99998,8.0004,1.0916,70.061,3.794,2.8609,1.0755,106.41,5.1474,0.99993,1,2.9808,5.0235,1.211,1.211,0.0017396,0.18746,-3.3258e-09,0.1875,72.156,0.071337,36.265,51.61,0.12866,95.412,0.72166,0.0070213,0.99994,87.875,62.498,16.473,0.0017392,0.37777,35.87,5.1474,0.59597,14.977,39.966
2.6208e+05,0.8728,3.274,0.1875,0.00355,2131.3,209.02,12.24,11.388,142.28,11.984,40,0.99998,8.0004,1.0918,70.063,3.7938,2.8609,1.0756,106.42,5.1475,0.99993,1,2.9833,5.0233,1.211,1.211,0.0017424,0.18747,-3.0861e-09,0.1875,72.155,0.071339,36.271,51.61,0.12866,95.411,0.72169,0.0070203,0.99994,87.881,62.499,16.474,0.001742,0.3778,35.873,5.1475,0.59596,14.98,39.969
2.7216e+05,0.87283,3.274,0.1875,0.00355,2131.6,209.19,12.242,11.388,142.28,11.984,40,0.99998,8.0004,1.0921,70.065,3.7937,2.8609,1.0758,106.43,5.1476,0.99994,1,2.9857,5.0232,1.211,1.211,0.0017449,0.18747,-2.8684e-09,0.1875,72.155,0.071342,36.276,51.61,0.12867,95.41,0.72172,0.0070193,0.99995,87.886,62.501,16.475,0.0017446,0.37783,35.876,5.1476,0.59595,14.982,39.973
2.8224e+05,0.87286,3.274,0.1875,0.00355,2131.9,209.36,12.243,11.388,142.28,11.984,40,0.99998,8.0004,1.0923,70.067,3.7936,2.8609,1.0758,106.44,5.1478,0.99994,1,2.9879,5.0231,1.211,1.211,0.0017472,0.18747,-2.6702e-09,0.1875,72.154,0.071344,36.281,51.61,0.12867,95.41,0.72175,0.0070183,0.99995,87.891,62.502,16.475,0.0017469,0.37786,35.879,5.1478,0.59594,14.984,39.976
2.9232e+05,0.87289,3.2739,0.1875,0.00355,2132.3,209.51,12.245,11.388,142.28,11.984,40,0.99998,8.0004,1.0925,70.069,3.7935,2.8609,1.0759,106.45,5.1479,0.99995,1,2.99,5.0231,1.2111,1.2111,0.0017494,0.18747,-2.4893e-09,0.1875,72.154,0.071346,36.285,51.61,0.12867,95.409,0.72177,0.0070174,0.99996,87.895,62.503,16.475,0.0017491,0.37789,35.882,5.1479,0.59593,14.987,39.979
3.024e+05,0.87291,3.2739,0.1875,0.00355,2132.5,209.66,12.246,11.388,142.28,11.984,40,0.99999,8.0004,1.0927,70.071,3.7934,2.8609,1.076,106.45,5.148,0.99995,1,2.9921,5.023,1.2111,1.2111,0.0017513,0.18747,-2.3238e-09,0.1875,72.153,0.071348,36.29,51.61,0.12868,95.408,0.72178,0.0070165,0.99996,87.9,62.504,16.476,0.0017511,0.37791,35.884,5.148,0.59592,14.989,39.982
3.1248e+05,0.87294,3.2739,0.1875,0.00355,2132.8,209.8,12.247,11.388,142.28,11.984,40,0.99999,8.0004,1.0929,70.073,3.7933,2.8609,1.0761,106.46,5.1481,0.99996,1,2.994,5.0229,1.2111,1.2111,0.0017531,0.18747,-2.1719e-09,0.1875,72.153,0.07135,36.293,51.61,0.12868,95.408,0.72179,0.0070157,0.99996,87.903,62.505,16.476,0.0017529,0.37794,35.887,5.1481,0.59592,14.99,39.984
3.2256e+05,0.87296,3.2739,0.1875,0.00355,2133.1,209.93,12.249,11.388,142.28,11.984,40,0.99999,8.0004,1.093,70.075,3.7933,2.8609,1.0762,106.47,5.1482,0.99996,1,2.9958,5.0229,1.2111,1.2111,0.0017548,0.18747,-2.0322e-09,0.1875,72.153,0.071351,36.297,51.61,0.12868,95.407,0.7218,0.0070148,0.99997,87.907,62.506,16.477,0.0017545,0.37796,35.889,5.1482,0.59591,14.992,39.987
3.3264e+05,0.87298,3.2739,0.1875,0.00355,2133.3,210.05,12.25,11.388,142.28,11.984,40,0.99999,8.0004,1.0932,70.077,3.7932,2.8609,1.0762,106.47,5.1483,0.99996,1,2.9975,5.0229,1.2112,1.2112,0.0017563,0.18748,-1.9035e-09,0.1875,72.153,0.071352,36.3,51.61,0.12868,95.406,0.72181,0.007014,0.99997,87.91,62.507,16.477,0.0017561,0.37798,35.891,5.1483,0.5959,14.994,39.989
3.4272e+05,0.873,3.2739,0.1875,0.00355,2133.6,210.17,12.251,11.388,142.28,11.984,40,0.99999,8.0004,1.0933,70.078,3.7932,2.8609,1.0763,106.48,5.1484,0.99996,1,2.9991,5.0228,1.2112,1.2112,0.0017577,0.18748,-1.7845e-09,0.1875,72.153,0.071354,36.303,51.61,0.12869,95.406,0.72182,0.0070133,0.99997,87.913,62.508,16.477,0.0017575,0.378,35.892,5.1484,0.59589,14.995,39.991
3.528e+05,0.87301,3.2739,0.1875,0.00355,2133.8,210.28,12.252,11.388,142.28,11.984,40,0.99999,8.0004,1.0934,70.08,3.7932,2.8609,1.0763,106.48,5.1484,0.99997,1,3.0006,5.0228,1.2112,1.2112,0.001759,0.18748,-1.6744e-09,0.1875,72.153,0.071355,36.306,51.61,0.12869,95.405,0.72182,0.0070126,0.99997,87.916,62.509,16.477,0.0017588,0.37801,35.894,5.1484,0.59589,14.997,39.993
3.6288e+05,0.87303,3.2739,0.1875,0.00355,2134,210.39,12.253,11.388,142.28,11.984,40,0.99999,8.0004,1.0936,70.081,3.7931,2.8609,1.0764,106.49,5.1485,0.99997,1,3.002,5.0228,1.2112,1.2112,0.0017602,0.18748,-1.5722e-09,0.1875,72.152,0.071356,36.308,51.61,0.12869,95.405,0.72183,0.0070119,0.99997,87.918,62.51,16.478,0.00176,0.37803,35.896,5.1485,0.59588,14.998,39.995
3.7296e+05,0.87304,3.2739,0.1875,0.00355,2134.2,210.49,12.254,11.388,142.28,11.984,40,0.99999,8.0004,1.0937,70.082,3.7931,2.8609,1.0764,106.49,5.1486,0.99997,1,3.0034,5.0228,1.2112,1.2112,0.0017612,0.18748,-1.4772e-09,0.1875,72.152,0.071357,36.311,51.61,0.12869,95.405,0.72183,0.0070112,0.99998,87.921,62.511,16.478,0.0017611,0.37804,35.897,5.1486,0.59588,15,39.997
3.8304e+05,0.87306,3.2739,0.1875,0.00355,2134.4,210.58,12.255,11.388,142.28,11.984,40,0.99999,8.0004,1.0938,70.084,3.7931,2.8609,1.0765,106.49,5.1486,0.99997,1,3.0047,5.0228,1.2112,1.2112,0.0017622,0.18748,-1.3888e-09,0.1875,72.152,0.071358,36.313,51.61,0.12869,95.404,0.72183,0.0070106,0.99998,87.923,62.512,16.478,0.0017621,0.37806,35.898,5.1486,0.59587,15.001,39.999
