Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
33480,0.78427,3.2012,0.00355,15,2065.9,1.12,186.8,13.264,11.336,141.6,11.918,40,1.0451,7.7692,0.56875,70.24,3.5437,2.5767,0.83886,81.484,4.5864,0.0104,0.91496,1.1503,1.9232,2.6594,4.8101,1.1708,1.1708,0.0003,0.0002877,0.021458,1.0388,-2.4057e-08,0.020001,77.653,0.059063,17.985,51.61,0.11193,92.912,0.77264,0.0069373,1.0766,1.1277,69.595,60.427,14.331,0.28927,30.248,4.5864,0.58185,14.59,39.658,-0.001457
33840,0.78384,3.2012,0.00355,15,2065.3,1.1202,186.55,13.276,11.336,141.6,11.918,40,1.0449,7.7695,0.56724,70.245,3.5433,2.5765,0.83819,81.364,4.5854,0.0104,0.91498,1.1495,1.9221,2.6557,4.81,1.1707,1.1707,0.0003,0.00028787,0.021438,1.0388,1.8084e-08,0.01999,77.625,0.059071,17.888,51.61,0.11187,92.844,0.77273,0.0069351,1.0769,1.1271,69.498,60.422,14.324,0.28884,30.205,4.5854,0.58178,14.586,39.654,-0.0014483
34200,0.78344,3.2013,0.00355,15,2064.8,1.1204,186.31,13.287,11.336,141.6,11.918,40,1.0447,7.7697,0.56577,70.251,3.5429,2.5762,0.83755,81.25,4.5844,0.0104,0.91499,1.1489,1.9212,2.6521,4.8098,1.1707,1.1707,0.0003,0.00028802,0.02142,1.0389,5.5228e-08,0.019981,77.601,0.059077,17.796,51.61,0.11182,92.779,0.77281,0.0069323,1.0771,1.1266,69.406,60.417,14.317,0.28844,30.163,4.5844,0.58171,14.582,39.649,-0.0014399
34560,0.78306,3.2014,0.00355,15,2064.3,1.1205,186.07,13.298,11.336,141.6,11.918,40,1.0445,7.7699,0.56434,70.258,3.5426,2.576,0.83694,81.143,4.5836,0.0104,0.915,1.1484,1.9205,2.6484,4.8096,1.1706,1.1706,0.0003,0.00028815,0.021405,1.0389,8.7928e-08,0.019973,77.582,0.05908,17.709,51.61,0.11177,92.719,0.77289,0.0069289,1.0773,1.1261,69.318,60.414,14.311,0.28806,30.124,4.5836,0.58165,14.579,39.645,-0.0014317
34920,0.7827,3.2014,0.00355,15,2063.8,1.1207,185.83,13.309,11.336,141.6,11.918,40,1.0444,7.77,0.56296,70.266,3.5423,2.5759,0.83636,81.042,4.5828,0.0104,0.91502,1.148,1.9199,2.6447,4.8095,1.1705,1.1705,0.0003,0.00028828,0.021391,1.039,1.1671e-07,0.019967,77.567,0.059081,17.626,51.61,0.11172,92.662,0.77295,0.0069251,1.0775,1.1258,69.235,60.411,14.304,0.2877,30.086,4.5828,0.5816,14.575,39.641,-0.001424
35280,0.78236,3.2014,0.00355,15,2063.3,1.1208,185.6,13.32,11.336,141.6,11.918,40,1.0443,7.7702,0.56162,70.275,3.542,2.5758,0.83581,80.946,4.582,0.0104,0.91503,1.1477,1.9194,2.6411,4.8093,1.1705,1.1705,0.0003,0.00028839,0.021378,1.039,1.4203e-07,0.019962,77.555,0.059081,17.547,51.61,0.11167,92.609,0.77301,0.0069209,1.0776,1.1255,69.156,60.408,14.298,0.28736,30.051,4.582,0.58155,14.571,39.637,-0.0014166
35640,0.78203,3.2014,0.00355,15,2062.8,1.1209,185.37,13.331,11.336,141.6,11.918,40,1.0442,7.7702,0.56032,70.284,3.5417,2.5757,0.83528,80.855,4.5814,0.0104,0.91503,1.1474,1.919,2.6375,4.8092,1.1704,1.1704,0.0003,0.0002885,0.021368,1.039,1.6432e-07,0.019958,77.547,0.059079,17.471,51.61,0.11162,92.559,0.77307,0.0069164,1.0777,1.1253,69.081,60.406,14.292,0.28703,30.017,4.5814,0.58151,14.568,39.632,-0.0014095
36000,0.78173,3.2014,0.00355,15,2062.3,1.121,185.14,13.342,11.336,141.6,11.918,40,1.0442,7.7703,0.55905,70.295,3.5415,2.5756,0.83477,80.769,4.5808,0.0104,0.91504,1.1472,1.9188,2.6338,4.809,1.1704,1.1704,0.0003,0.0002886,0.021358,1.039,1.8392e-07,0.019955,77.541,0.059076,17.4,51.61,0.11158,92.513,0.77312,0.0069115,1.0778,1.1251,69.01,60.404,14.286,0.28673,29.984,4.5808,0.58147,14.564,39.628,-0.0014029
36360,0.78144,3.2014,0.00355,15,2061.8,1.121,184.92,13.352,11.336,141.6,11.918,40,1.0441,7.7703,0.55783,70.306,3.5413,2.5756,0.83429,80.687,4.5802,0.0104,0.91505,1.1471,1.9186,2.6302,4.8089,1.1704,1.1704,0.0003,0.00028869,0.02135,1.039,2.0114e-07,0.019954,77.538,0.059071,17.331,51.61,0.11153,92.469,0.77317,0.0069064,1.0779,1.125,68.941,60.403,14.281,0.28644,29.953,4.5802,0.58144,14.56,39.624,-0.0013966
36720,0.78116,3.2014,0.00355,15,2061.3,1.1211,184.7,13.362,11.336,141.6,11.918,40,1.0441,7.7704,0.55664,70.317,3.5411,2.5755,0.83383,80.609,4.5797,0.0104,0.91505,1.1471,1.9186,2.6266,4.8087,1.1704,1.1704,0.0003,0.00028878,0.021344,1.0391,2.1624e-07,0.019953,77.537,0.059065,17.266,51.61,0.11149,92.427,0.77321,0.006901,1.0779,1.125,68.876,60.402,14.275,0.28616,29.923,4.5797,0.58141,14.557,39.62,-0.0013906
37080,0.7809,3.2014,0.00355,15,2060.8,1.1211,184.48,13.372,11.337,141.6,11.918,40,1.0441,7.7704,0.55548,70.329,3.5409,2.5755,0.83338,80.536,4.5793,0.0104,0.91506,1.147,1.9186,2.623,4.8086,1.1703,1.1703,0.0003,0.00028886,0.021338,1.0391,2.2946e-07,0.019953,77.538,0.059058,17.204,51.61,0.11145,92.388,0.77325,0.0068954,1.078,1.125,68.814,60.401,14.27,0.2859,29.895,4.5793,0.58138,14.553,39.616,-0.001385
37440,0.78065,3.2013,0.00355,15,2060.3,1.1211,184.26,13.382,11.337,141.6,11.918,40,1.0441,7.7703,0.55436,70.341,3.5407,2.5755,0.83296,80.466,4.5788,0.0104,0.91506,1.1471,1.9186,2.6195,4.8085,1.1703,1.1703,0.0003,0.00028893,0.021334,1.0391,2.4101e-07,0.019954,77.541,0.05905,17.144,51.61,0.11141,92.351,0.77328,0.0068896,1.078,1.125,68.754,60.401,14.265,0.28565,29.868,4.5788,0.58136,14.55,39.612,-0.0013797
37800,0.78042,3.2013,0.00355,15,2059.8,1.1211,184.04,13.392,11.337,141.6,11.918,40,1.0442,7.7703,0.55326,70.354,3.5406,2.5756,0.83255,80.399,4.5784,0.0104,0.91506,1.1472,1.9188,2.6159,4.8084,1.1703,1.1703,0.0003,0.000289,0.02133,1.0391,2.5104e-07,0.019955,77.546,0.059042,17.087,51.61,0.11137,92.317,0.77332,0.0068837,1.078,1.1251,68.697,60.401,14.26,0.28542,29.841,4.5784,0.58134,14.546,39.608,-0.0013747
38160,0.78019,3.2012,0.00355,15,2059.3,1.1211,183.82,13.402,11.337,141.6,11.918,40,1.0442,7.7702,0.5522,70.367,3.5405,2.5756,0.83216,80.335,4.5781,0.0104,0.91506,1.1473,1.919,2.6124,4.8082,1.1703,1.1703,0.0003,0.00028907,0.021328,1.0391,2.5972e-07,0.019958,77.552,0.059032,17.032,51.61,0.11133,92.284,0.77335,0.0068777,1.078,1.1252,68.642,60.401,14.255,0.28519,29.816,4.5781,0.58132,14.543,39.604,-0.00137
38520,0.77997,3.2012,0.00355,15,2058.8,1.1211,183.61,13.412,11.337,141.6,11.918,40,1.0442,7.7702,0.55117,70.38,3.5403,2.5756,0.83178,80.275,4.5778,0.0104,0.91506,1.1475,1.9193,2.6088,4.8081,1.1704,1.1704,0.0003,0.00028912,0.021326,1.0391,2.6719e-07,0.019961,77.56,0.059022,16.98,51.61,0.11129,92.253,0.77337,0.0068715,1.0779,1.1254,68.59,60.402,14.25,0.28497,29.792,4.5778,0.58131,14.539,39.6,-0.0013656
38880,0.77977,3.2011,0.00355,15,2058.3,1.1211,183.39,13.421,11.337,141.6,11.918,40,1.0443,7.7701,0.55017,70.393,3.5402,2.5757,0.83142,80.217,4.5775,0.0104,0.91506,1.1477,1.9196,2.6053,4.808,1.1704,1.1704,0.0003,0.00028918,0.021325,1.0391,2.7356e-07,0.019964,77.569,0.059011,16.93,51.61,0.11126,92.223,0.7734,0.0068653,1.0779,1.1255,68.54,60.403,14.245,0.28477,29.769,4.5775,0.58129,14.536,39.596,-0.0013614
39240,0.77957,3.2011,0.00355,15,2057.8,1.1211,183.18,13.43,11.337,141.6,11.918,40,1.0444,7.77,0.54919,70.406,3.5401,2.5757,0.83107,80.161,4.5772,0.0104,0.91506,1.1479,1.92,2.6018,4.8079,1.1704,1.1704,0.0003,0.00028923,0.021325,1.0391,2.7896e-07,0.019968,77.58,0.059,16.881,51.61,0.11122,92.196,0.77342,0.006859,1.0778,1.1257,68.491,60.404,14.241,0.28457,29.747,4.5772,0.58128,14.533,39.592,-0.0013574
39600,0.77938,3.201,0.00355,15,2057.3,1.121,182.97,13.439,11.337,141.6,11.918,40,1.0444,7.7699,0.54824,70.42,3.54,2.5758,0.83073,80.108,4.5769,0.0104,0.91506,1.1482,1.9204,2.5983,4.8078,1.1704,1.1704,0.0003,0.00028928,0.021326,1.0391,2.8346e-07,0.019972,77.591,0.058988,16.835,51.61,0.11119,92.169,0.77344,0.0068526,1.0778,1.1259,68.445,60.405,14.237,0.28438,29.726,4.5769,0.58127,14.529,39.589,-0.0013537
39960,0.7792,3.2009,0.00355,15,2056.8,1.121,182.76,13.448,11.337,141.6,11.919,40,1.0445,7.7698,0.54731,70.434,3.5399,2.5759,0.83041,80.058,4.5767,0.0104,0.91506,1.1484,1.9209,2.5948,4.8077,1.1704,1.1704,0.0003,0.00028933,0.021327,1.039,2.8717e-07,0.019977,77.604,0.058976,16.79,51.61,0.11116,92.145,0.77346,0.0068462,1.0777,1.1262,68.4,60.406,14.232,0.2842,29.706,4.5767,0.58127,14.526,39.585,-0.0013502
40320,0.77903,3.2008,0.00355,15,2056.3,1.1209,182.55,13.457,11.337,141.6,11.919,40,1.0446,7.7696,0.54641,70.447,3.5398,2.5759,0.8301,80.009,4.5765,0.0104,0.91506,1.1487,1.9214,2.5913,4.8076,1.1705,1.1705,0.0003,0.00028937,0.021329,1.039,2.9017e-07,0.019983,77.617,0.058963,16.747,51.61,0.11112,92.121,0.77348,0.0068398,1.0776,1.1264,68.357,60.407,14.228,0.28403,29.686,4.5765,0.58126,14.522,39.581,-0.0013468
40320,0.77903,3.2008,0.00355,15,2056.3,1.1209,182.55,13.457,11.337,141.6,11.919,40,1.0446,7.7696,0.54641,70.447,3.5398,2.5759,0.8301,80.009,4.5765,0.0104,0.91506,1.1487,1.9214,2.5913,4.8076,1.1705,1.1705,0.0003,0.00028937,0.021329,1.039,2.9017e-07,0.019983,77.617,0.058963,16.747,51.61,0.11112,92.121,0.77348,0.0068398,1.0776,1.1264,68.357,60.407,14.228,0.28403,29.686,4.5765,0.58126,14.522,39.581,-0.0013468
50400,0.77603,3.1981,0.00355,15,2043.1,1.1192,176.72,13.654,11.34,141.59,11.922,40,1.0483,7.7637,0.52777,70.802,3.5387,2.5777,0.82418,79.165,4.5735,0.0104,0.91491,1.1611,1.9454,2.4959,4.8059,1.1716,1.1716,0.0003,0.00028997,0.021527,1.0385,2.5626e-07,0.020232,78.14,0.058529,15.961,51.61,0.11046,91.759,0.77374,0.0066731,1.0746,1.1369,67.571,60.465,14.144,0.28103,29.338,4.5735,0.58137,14.43,39.477,-0.0012955
60480,0.77447,3.1951,0.00355,15,2030.1,1.118,170.77,13.775,11.343,141.57,11.924,40,1.0522,7.7561,0.51582,71.053,3.5376,2.5775,0.82068,78.725,4.5706,0.0104,0.91469,1.1741,1.9755,2.4035,4.8049,1.1725,1.1725,0.0003,0.00029024,0.021815,1.0382,2.0615e-07,0.020545,78.683,0.058089,15.534,51.61,0.11005,91.617,0.77398,0.0065551,1.0721,1.148,67.144,60.512,14.09,0.27947,29.171,4.5706,0.58162,14.34,39.378,-0.0012699
70560,0.77352,3.1927,0.00355,15,2017.4,1.1338,164.69,13.849,11.343,141.56,11.925,40,1.0547,7.7499,0.50671,71.188,3.5334,2.575,0.81757,78.457,4.5599,0.0104,0.91452,1.1825,2.0004,2.3134,4.8043,1.1673,1.1673,0.0003,0.00029039,0.022052,1.0427,1.0645e-07,0.020804,79.038,0.057693,15.6,51.61,0.10755,91.642,0.77489,0.0064917,1.0863,1.1551,67.21,60.246,13.771,0.27852,29.096,4.5599,0.58165,14.251,39.279,-0.0012477
80640,0.77282,3.1903,0.00355,15,2005,1.1503,158.62,13.892,11.345,141.55,11.926,40,1.0572,7.7437,0.49881,71.279,3.5293,2.5724,0.8149,78.258,4.5494,0.0104,0.91435,1.1907,2.0253,2.2253,4.8034,1.1621,1.1621,0.0003,0.00029068,0.022281,1.0474,1.0534e-07,0.021063,79.381,0.057311,15.733,51.61,0.10515,91.703,0.77578,0.006449,1.1011,1.1621,67.343,59.975,13.463,0.27782,29.05,4.5494,0.58177,14.164,39.184,-0.0012179
90720,0.77219,3.188,0.00355,15,1992.8,1.1655,152.61,13.91,11.346,141.55,11.927,40,1.0595,7.7377,0.49169,71.337,3.5256,2.5699,0.81251,78.081,4.5397,0.0104,0.9142,1.1985,2.049,2.1393,4.8023,1.1573,1.1573,0.0003,0.00029097,0.022498,1.0518,1.0363e-07,0.02131,79.702,0.056958,15.859,51.61,0.10304,91.759,0.77661,0.0064217,1.1148,1.1687,67.469,59.728,13.193,0.27719,29.011,4.5397,0.58194,14.079,39.091,-0.0011879
1.008e+05,0.7716,3.1859,0.00355,15,1981,1.1799,146.68,13.912,11.347,141.54,11.929,40,1.0617,7.7322,0.48516,71.37,3.5221,2.5675,0.81033,77.917,4.5306,0.0104,0.91406,1.2058,2.0713,2.0553,4.8011,1.1529,1.1529,0.0003,0.00029125,0.022699,1.0559,1.0217e-07,0.021542,80.001,0.056632,15.976,51.61,0.10115,91.808,0.77739,0.0064061,1.1278,1.1749,67.586,59.499,12.951,0.2766,28.976,4.5306,0.58216,13.996,39.002,-0.0011573
1.1088e+05,0.77106,3.184,0.00355,15,1969.5,1.1935,140.87,13.9,11.348,141.53,11.93,40,1.0638,7.727,0.47912,71.385,3.5188,2.5652,0.80832,77.763,4.5222,0.0104,0.91393,1.2126,2.0922,1.9734,4.7998,1.1487,1.1487,0.0003,0.00029152,0.022885,1.0597,1.0057e-07,0.021759,80.28,0.056331,16.086,51.61,0.099432,91.851,0.77811,0.0063992,1.14,1.1807,67.696,59.285,12.731,0.27606,28.943,4.5222,0.5824,13.916,38.915,-0.0011259
1.2096e+05,0.77055,3.1821,0.00355,15,1958.3,1.2064,135.19,13.878,11.349,141.52,11.931,40,1.0657,7.7221,0.47352,71.385,3.5157,2.5631,0.80646,77.62,4.5144,0.0104,0.91382,1.219,2.1117,1.8938,4.7984,1.1449,1.1449,0.0003,0.0002918,0.023056,1.0634,9.8691e-08,0.021962,80.539,0.056052,16.189,51.61,0.097872,91.888,0.77878,0.0063989,1.1516,1.1861,67.799,59.086,12.532,0.27555,28.912,4.5144,0.58266,13.837,38.831,-0.001094
1.3104e+05,0.77007,3.1804,0.00355,15,1947.5,1.2187,129.64,13.85,11.35,141.52,11.933,40,1.0675,7.7175,0.46833,71.375,3.5129,2.5611,0.80474,77.485,4.5071,0.0104,0.91371,1.2249,2.13,1.8163,4.7969,1.1412,1.1412,0.0003,0.00029207,0.023213,1.0669,9.6548e-08,0.022152,80.781,0.055794,16.285,51.61,0.096447,91.92,0.77941,0.0064036,1.1626,1.1912,67.895,58.899,12.349,0.27507,28.883,4.5071,0.58294,13.761,38.749,-0.0010617
1.4112e+05,0.76962,3.1788,0.00355,15,1936.9,1.2303,124.25,13.817,11.351,141.51,11.934,40,1.0692,7.7132,0.46351,71.357,3.5102,2.5593,0.80315,77.358,4.5003,0.0104,0.91362,1.2305,2.1471,1.7412,4.7954,1.1379,1.1379,0.0003,0.00029234,0.023359,1.0702,9.4275e-08,0.022329,81.006,0.055555,16.375,51.61,0.095141,91.948,0.78,0.006412,1.1729,1.1959,67.985,58.725,12.182,0.27462,28.855,4.5003,0.58322,13.687,38.671,-0.0010293
1.512e+05,0.7692,3.1773,0.00355,15,1926.7,1.2412,119.01,13.78,11.351,141.51,11.935,40,1.0707,7.7093,0.45904,71.334,3.5078,2.5576,0.80168,77.239,4.494,0.0104,0.91353,1.2357,2.163,1.6684,4.7939,1.1347,1.1347,0.0003,0.00029261,0.023493,1.0733,1.0437e-07,0.022495,81.216,0.055334,16.459,51.61,0.093945,91.971,0.78055,0.0064232,1.1827,1.2004,68.069,58.562,12.029,0.2742,28.829,4.494,0.5835,13.616,38.595,-0.0009978
1.6128e+05,0.7688,3.1759,0.00355,15,1916.8,1.2516,113.93,13.742,11.352,141.5,11.936,40,1.0722,7.7055,0.45486,71.306,3.5055,2.556,0.8003,77.127,4.488,0.0104,0.91344,1.2407,2.178,1.5978,4.7924,1.1317,1.1317,0.0003,0.00029282,0.023616,1.0762,8.1153e-08,0.022651,81.413,0.055127,16.539,51.61,0.092837,91.992,0.78107,0.0064364,1.1921,1.2046,68.149,58.409,11.887,0.2738,28.804,4.488,0.58379,13.546,38.522,-0.00096435
1.7136e+05,0.76843,3.1745,0.00355,15,1907.3,1.2614,109.02,13.702,11.353,141.5,11.937,40,1.0736,7.702,0.45097,71.274,3.5033,2.5545,0.79903,77.022,4.4825,0.0104,0.91337,1.2453,2.192,1.5295,4.7909,1.129,1.129,0.0003,0.00029312,0.02373,1.079,8.6262e-08,0.022797,81.597,0.054935,16.613,51.61,0.091818,92.01,0.78155,0.0064511,1.2009,1.2085,68.223,58.266,11.756,0.27343,28.78,4.4825,0.58407,13.479,38.451,-0.00093226
1.8144e+05,0.76808,3.1733,0.00355,15,1898,1.2707,104.27,13.661,11.354,141.49,11.938,40,1.0749,7.6987,0.44735,71.241,3.5013,2.5531,0.79785,76.924,4.4773,0.0104,0.9133,1.2496,2.2052,1.4636,4.7894,1.1264,1.1264,0.0003,0.00029337,0.023834,1.0816,8.3534e-08,0.022934,81.769,0.054756,16.683,51.61,0.090876,92.025,0.782,0.0064667,1.2092,1.2121,68.293,58.132,11.636,0.27308,28.758,4.4773,0.58435,13.414,38.383,-0.00090047
1.9152e+05,0.76775,3.1721,0.00355,15,1889.1,1.2795,99.677,13.62,11.355,141.49,11.94,40,1.0761,7.6956,0.44398,71.206,3.4994,2.5518,0.79675,76.831,4.4725,0.0104,0.91324,1.2536,2.2175,1.3998,4.788,1.1239,1.1239,0.0003,0.00029361,0.023931,1.0841,8.0788e-08,0.023062,81.93,0.054589,16.748,51.61,0.090003,92.038,0.78242,0.0064831,1.2171,1.2156,68.358,58.007,11.524,0.27275,28.737,4.4725,0.58462,13.352,38.317,-0.00086912
2.016e+05,0.76744,3.171,0.00355,15,1880.5,1.2878,95.25,13.58,11.356,141.48,11.941,40,1.0772,7.6927,0.44082,71.171,3.4976,2.5506,0.79572,76.744,4.468,0.0104,0.91318,1.2574,2.2291,1.3383,4.7866,1.1217,1.1217,0.0003,0.00029385,0.024021,1.0864,7.8051e-08,0.023183,82.08,0.054434,16.81,51.61,0.089194,92.049,0.78282,0.0064997,1.2245,1.2188,68.42,57.889,11.42,0.27244,28.717,4.468,0.58489,13.291,38.254,-0.0008383
2.1168e+05,0.76715,3.17,0.00355,15,1872.2,1.2957,90.981,13.54,11.357,141.48,11.942,40,1.0783,7.69,0.43787,71.135,3.496,2.5494,0.79477,76.661,4.4637,0.0104,0.91313,1.261,2.24,1.279,4.7853,1.1195,1.1195,0.0003,0.00029408,0.024104,1.0886,7.5336e-08,0.023296,82.222,0.054289,16.868,51.61,0.088441,92.059,0.78319,0.0065166,1.2316,1.2219,68.477,57.778,11.324,0.27215,28.699,4.4637,0.58515,13.233,38.193,-0.00080808
2.2176e+05,0.76687,3.1691,0.00355,15,1864.2,1.3032,86.869,13.501,11.357,141.48,11.943,40,1.0793,7.6875,0.43511,71.099,3.4944,2.5484,0.79387,76.584,4.4597,0.0104,0.91308,1.2644,2.2502,1.2218,4.784,1.1175,1.1175,0.0003,0.00029431,0.02418,1.0907,7.247e-08,0.023402,82.355,0.054153,16.922,51.61,0.087741,92.067,0.78354,0.0065335,1.2382,1.2247,68.532,57.674,11.234,0.27187,28.681,4.4597,0.5854,13.177,38.135,-0.0007785
2.3184e+05,0.76662,3.1682,0.00355,15,1856.5,1.3102,82.912,13.463,11.358,141.47,11.944,40,1.0803,7.6851,0.43254,71.063,3.4929,2.5474,0.79304,76.511,4.456,0.0104,0.91303,1.2675,2.2597,1.1667,4.7827,1.1156,1.1156,0.0003,0.00029452,0.024252,1.0927,2.1581e-08,0.023501,82.478,0.054027,16.972,51.61,0.087093,92.074,0.78387,0.0065504,1.2445,1.2274,68.582,57.577,11.152,0.27162,28.664,4.456,0.58564,13.123,38.079,-0.00075087
2.4192e+05,0.76637,3.1673,0.00355,15,1849.1,1.3169,79.102,13.425,11.359,141.47,11.945,40,1.0812,7.6828,0.4301,71.028,3.4916,2.5464,0.79226,76.443,4.4525,0.0104,0.91299,1.2705,2.2689,1.1137,4.7815,1.1138,1.1138,0.0003,0.00029474,0.024317,1.0946,6.7035e-08,0.023596,82.597,0.053906,17.021,51.61,0.08648,92.08,0.78418,0.0065668,1.2505,1.23,68.631,57.484,11.073,0.27137,28.648,4.4525,0.58588,13.071,38.024,-0.00072143
2.52e+05,0.76614,3.1665,0.00355,15,1842,1.3233,75.439,13.389,11.359,141.47,11.945,40,1.082,7.6807,0.42783,70.994,3.4903,2.5455,0.79152,76.378,4.4492,0.0104,0.91295,1.2733,2.2774,1.0626,4.7803,1.1121,1.1121,0.0003,0.00029494,0.024379,1.0964,6.4998e-08,0.023685,82.707,0.053795,17.066,51.61,0.085911,92.085,0.78447,0.006583,1.2562,1.2323,68.676,57.398,11,0.27114,28.633,4.4492,0.58611,13.02,37.972,-0.00069407
