Time,VAS,VVS,NID,CA,NAE,PRP,IFP,VG,CNA,VTS,HM,AUH,ARM,CPP,PVS,BFN,BFM,PA,QLO,AU,VP,VB,RBF,RFN,TVD,NOD,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,AUM,RR,GLP,PFL,VUD,VAE,RSN,QAO,VIF,VEC,VTW
1.8576e+05,0.94327,3.2887,0.5,0.00355,2150.8,218.8,12.156,11.394,142.2,11.992,40,0.99989,1.6091,70.112,3.8825,2.866,1.2909,126.27,5.3958,0.99965,3.1207,5.104,1.2389,1.2389,0.003763,0.49432,72.14,0.074796,50.311,51.61,0.13977,94.806,0.70521,0.0069975,0.9997,101.92,63.941,17.896,0.0037626,0.44827,42.705,5.3958,0.59781,15.125,40.217
1.872e+05,0.94332,3.2887,0.5,0.00355,2150.8,218.79,12.156,11.394,142.2,11.992,40,0.9999,1.6096,70.112,3.8824,2.866,1.2911,126.29,5.3961,0.99965,3.1207,5.1039,1.2389,1.2389,0.0037654,0.49432,72.14,0.0748,50.321,51.61,0.13978,94.804,0.70524,0.0069976,0.9997,101.93,63.942,17.897,0.0037649,0.44832,42.71,5.3961,0.59781,15.125,40.218
1.8864e+05,0.94337,3.2886,0.5,0.00355,2150.8,218.79,12.156,11.394,142.21,11.992,40,0.9999,1.61,70.111,3.8823,2.866,1.2913,126.3,5.3963,0.99965,3.1206,5.1038,1.239,1.239,0.0037677,0.49432,72.139,0.074804,50.331,51.61,0.13979,94.801,0.70526,0.0069977,0.99971,101.94,63.943,17.898,0.0037672,0.44837,42.715,5.3963,0.59781,15.125,40.219
1.9008e+05,0.94342,3.2886,0.5,0.00355,2150.8,218.79,12.156,11.394,142.21,11.991,40,0.9999,1.6105,70.111,3.8822,2.866,1.2915,126.32,5.3965,0.99966,3.1206,5.1037,1.239,1.239,0.00377,0.49431,72.139,0.074807,50.342,51.61,0.1398,94.799,0.70528,0.0069978,0.99971,101.95,63.944,17.9,0.0037695,0.44842,42.72,5.3965,0.59781,15.125,40.219
1.9152e+05,0.94348,3.2886,0.5,0.00355,2150.8,218.79,12.156,11.394,142.21,11.991,40,0.9999,1.6109,70.111,3.8821,2.866,1.2917,126.33,5.3967,0.99966,3.1206,5.1037,1.239,1.239,0.0037722,0.49431,72.138,0.074811,50.352,51.61,0.1398,94.796,0.7053,0.0069979,0.99971,101.96,63.945,17.901,0.0037718,0.44848,42.725,5.3967,0.59781,15.125,40.22
1.9296e+05,0.94353,3.2886,0.5,0.00355,2150.8,218.79,12.156,11.394,142.21,11.991,40,0.9999,1.6114,70.111,3.882,2.866,1.2919,126.35,5.3969,0.99967,3.1206,5.1036,1.239,1.239,0.0037745,0.49431,72.138,0.074814,50.362,51.61,0.13981,94.794,0.70531,0.006998,0.99972,101.97,63.946,17.902,0.003774,0.44853,42.73,5.3969,0.59781,15.125,40.221
1.944e+05,0.94358,3.2886,0.5,0.00355,2150.8,218.79,12.156,11.394,142.21,11.991,40,0.9999,1.6118,70.11,3.8819,2.866,1.2921,126.36,5.3971,0.99967,3.1206,5.1036,1.239,1.239,0.0037767,0.49431,72.137,0.074818,50.372,51.61,0.13982,94.792,0.70533,0.0069981,0.99972,101.98,63.947,17.903,0.0037762,0.44858,42.735,5.3971,0.59781,15.125,40.221
1.9584e+05,0.94363,3.2886,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.9999,1.6122,70.11,3.8818,2.866,1.2923,126.37,5.3973,0.99967,3.1206,5.1035,1.2391,1.2391,0.0037789,0.49431,72.136,0.074821,50.382,51.61,0.13983,94.789,0.70535,0.0069982,0.99972,101.99,63.948,17.903,0.0037784,0.44863,42.74,5.3973,0.59781,15.125,40.222
1.9728e+05,0.94368,3.2885,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.9999,1.6127,70.11,3.8817,2.866,1.2924,126.39,5.3975,0.99968,3.1206,5.1034,1.2391,1.2391,0.0037811,0.49431,72.136,0.074824,50.392,51.61,0.13983,94.787,0.70537,0.0069983,0.99972,102,63.948,17.904,0.0037806,0.44868,42.744,5.3975,0.59781,15.125,40.223
1.9872e+05,0.94372,3.2885,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.9999,1.6131,70.11,3.8816,2.866,1.2926,126.4,5.3977,0.99968,3.1206,5.1034,1.2391,1.2391,0.0037833,0.49431,72.135,0.074828,50.401,51.61,0.13984,94.785,0.70538,0.0069983,0.99973,102.01,63.949,17.905,0.0037828,0.44872,42.749,5.3977,0.59781,15.125,40.223
2.0016e+05,0.94377,3.2885,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.9999,1.6135,70.11,3.8815,2.866,1.2928,126.41,5.3979,0.99968,3.1205,5.1033,1.2391,1.2391,0.0037854,0.4943,72.135,0.074831,50.411,51.61,0.13985,94.782,0.7054,0.0069984,0.99973,102.02,63.95,17.906,0.0037849,0.44877,42.754,5.3979,0.59781,15.125,40.224
2.016e+05,0.94382,3.2885,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.99991,1.6139,70.11,3.8814,2.866,1.293,126.43,5.3981,0.99969,3.1205,5.1033,1.2391,1.2391,0.0037875,0.4943,72.134,0.074834,50.421,51.61,0.13986,94.78,0.70541,0.0069985,0.99973,102.03,63.951,17.907,0.0037871,0.44882,42.759,5.3981,0.59781,15.125,40.225
2.0304e+05,0.94387,3.2885,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.99991,1.6144,70.109,3.8813,2.866,1.2931,126.44,5.3983,0.99969,3.1205,5.1032,1.2391,1.2391,0.0037896,0.4943,72.134,0.074837,50.43,51.61,0.13986,94.778,0.70543,0.0069986,0.99973,102.04,63.952,17.908,0.0037892,0.44887,42.763,5.3983,0.59781,15.125,40.225
2.0448e+05,0.94392,3.2885,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.99991,1.6148,70.109,3.8813,2.866,1.2933,126.46,5.3985,0.99969,3.1205,5.1032,1.2392,1.2392,0.0037917,0.4943,72.134,0.07484,50.439,51.61,0.13987,94.776,0.70544,0.0069987,0.99974,102.05,63.953,17.909,0.0037913,0.44892,42.768,5.3985,0.59781,15.125,40.226
2.0592e+05,0.94396,3.2885,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.99991,1.6152,70.109,3.8812,2.866,1.2935,126.47,5.3987,0.99969,3.1205,5.1031,1.2392,1.2392,0.0037938,0.4943,72.133,0.074843,50.449,51.61,0.13988,94.773,0.70545,0.0069988,0.99974,102.06,63.954,17.91,0.0037933,0.44896,42.772,5.3987,0.59781,15.125,40.226
2.0736e+05,0.94401,3.2884,0.5,0.00355,2150.9,218.78,12.155,11.394,142.21,11.991,40,0.99991,1.6156,70.109,3.8811,2.866,1.2936,126.48,5.3989,0.9997,3.1205,5.1031,1.2392,1.2392,0.0037958,0.4943,72.133,0.074847,50.458,51.61,0.13988,94.771,0.70547,0.0069988,0.99974,102.07,63.955,17.911,0.0037954,0.44901,42.777,5.3989,0.59781,15.125,40.227
2.088e+05,0.94405,3.2884,0.5,0.00355,2151,218.78,12.155,11.394,142.22,11.991,40,0.99991,1.616,70.109,3.8811,2.8661,1.2938,126.49,5.3991,0.9997,3.1205,5.1031,1.2392,1.2392,0.0037978,0.4943,72.132,0.07485,50.467,51.61,0.13989,94.769,0.70548,0.0069989,0.99975,102.08,63.955,17.912,0.0037974,0.44905,42.781,5.3991,0.59781,15.125,40.228
2.1024e+05,0.9441,3.2884,0.5,0.00355,2151,218.78,12.155,11.394,142.22,11.992,40,0.99991,1.6164,70.109,3.881,2.8661,1.294,126.51,5.3993,0.9997,3.1205,5.103,1.2392,1.2392,0.0037998,0.49429,72.132,0.074853,50.476,51.61,0.1399,94.767,0.70549,0.006999,0.99975,102.09,63.956,17.913,0.0037994,0.4491,42.786,5.3993,0.59781,15.125,40.228
2.1168e+05,0.94414,3.2884,0.5,0.00355,2151,218.78,12.155,11.394,142.22,11.992,40,0.99991,1.6168,70.108,3.8809,2.8661,1.2941,126.52,5.3994,0.99971,3.1205,5.103,1.2392,1.2392,0.0038018,0.49429,72.131,0.074856,50.485,51.61,0.13991,94.765,0.7055,0.006999,0.99975,102.09,63.957,17.914,0.0038014,0.44914,42.79,5.3994,0.59781,15.125,40.229
2.1312e+05,0.94419,3.2884,0.5,0.00355,2151,218.78,12.154,11.394,142.22,11.992,40,0.99991,1.6171,70.108,3.8809,2.8661,1.2943,126.53,5.3996,0.99971,3.1206,5.1029,1.2393,1.2393,0.0038038,0.49429,72.131,0.074858,50.494,51.61,0.13991,94.763,0.70551,0.0069991,0.99975,102.1,63.958,17.915,0.0038033,0.44919,42.794,5.3996,0.59781,15.125,40.23
2.1456e+05,0.94423,3.2884,0.5,0.00355,2151,218.78,12.154,11.394,142.22,11.992,40,0.99991,1.6175,70.108,3.8808,2.8661,1.2945,126.54,5.3998,0.99971,3.1206,5.1029,1.2393,1.2393,0.0038057,0.49429,72.131,0.074861,50.502,51.61,0.13992,94.761,0.70552,0.0069992,0.99976,102.11,63.959,17.915,0.0038053,0.44923,42.799,5.3998,0.59781,15.125,40.23
2.16e+05,0.94428,3.2884,0.5,0.00355,2151,218.78,12.154,11.394,142.22,11.992,40,0.99991,1.6179,70.108,3.8807,2.8661,1.2946,126.56,5.4,0.99972,3.1206,5.1029,1.2393,1.2393,0.0038077,0.49429,72.13,0.074864,50.511,51.61,0.13993,94.758,0.70553,0.0069993,0.99976,102.12,63.959,17.916,0.0038072,0.44928,42.803,5.4,0.59781,15.125,40.231
2.1744e+05,0.94432,3.2884,0.5,0.00355,2151,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6183,70.108,3.8807,2.8661,1.2948,126.57,5.4002,0.99972,3.1206,5.1028,1.2393,1.2393,0.0038096,0.49429,72.13,0.074867,50.52,51.61,0.13993,94.756,0.70554,0.0069993,0.99976,102.13,63.96,17.917,0.0038091,0.44932,42.807,5.4002,0.59781,15.125,40.231
2.1888e+05,0.94436,3.2884,0.5,0.00355,2151,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6187,70.108,3.8806,2.8661,1.2949,126.58,5.4003,0.99972,3.1206,5.1028,1.2393,1.2393,0.0038115,0.49429,72.13,0.07487,50.528,51.61,0.13994,94.754,0.70555,0.0069994,0.99976,102.14,63.961,17.918,0.003811,0.44936,42.811,5.4003,0.59781,15.125,40.232
2.2032e+05,0.94441,3.2884,0.5,0.00355,2151,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.619,70.108,3.8806,2.8661,1.2951,126.59,5.4005,0.99972,3.1206,5.1028,1.2393,1.2393,0.0038133,0.49429,72.129,0.074873,50.536,51.61,0.13995,94.752,0.70556,0.0069994,0.99976,102.15,63.962,17.919,0.0038129,0.44941,42.815,5.4005,0.59781,15.125,40.233
2.2176e+05,0.94445,3.2883,0.5,0.00355,2151.1,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6194,70.107,3.8805,2.8661,1.2952,126.61,5.4007,0.99973,3.1206,5.1028,1.2393,1.2393,0.0038152,0.49428,72.129,0.074875,50.545,51.61,0.13995,94.75,0.70557,0.0069995,0.99977,102.15,63.963,17.92,0.0038148,0.44945,42.819,5.4007,0.59781,15.125,40.233
2.232e+05,0.94449,3.2883,0.5,0.00355,2151.1,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6198,70.107,3.8805,2.8661,1.2954,126.62,5.4009,0.99973,3.1206,5.1027,1.2394,1.2394,0.003817,0.49428,72.129,0.074878,50.553,51.61,0.13996,94.748,0.70558,0.0069996,0.99977,102.16,63.963,17.92,0.0038166,0.44949,42.823,5.4009,0.59781,15.125,40.234
2.2464e+05,0.94453,3.2883,0.5,0.00355,2151.1,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6201,70.107,3.8804,2.8661,1.2955,126.63,5.401,0.99973,3.1206,5.1027,1.2394,1.2394,0.0038189,0.49428,72.128,0.074881,50.561,51.61,0.13996,94.746,0.70559,0.0069996,0.99977,102.17,63.964,17.921,0.0038185,0.44953,42.827,5.401,0.59781,15.125,40.234
2.2608e+05,0.94457,3.2883,0.5,0.00355,2151.1,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6205,70.107,3.8804,2.8661,1.2957,126.64,5.4012,0.99973,3.1207,5.1027,1.2394,1.2394,0.0038207,0.49428,72.128,0.074883,50.569,51.61,0.13997,94.744,0.7056,0.0069997,0.99977,102.18,63.965,17.922,0.0038203,0.44957,42.831,5.4012,0.59781,15.125,40.235
2.2752e+05,0.94461,3.2883,0.5,0.00355,2151.1,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6208,70.107,3.8804,2.8661,1.2958,126.65,5.4014,0.99974,3.1207,5.1027,1.2394,1.2394,0.0038225,0.49428,72.128,0.074886,50.577,51.61,0.13998,94.742,0.7056,0.0069997,0.99978,102.19,63.966,17.923,0.0038221,0.44961,42.835,5.4014,0.59781,15.125,40.236
2.2896e+05,0.94465,3.2883,0.5,0.00355,2151.1,218.78,12.154,11.394,142.22,11.992,40,0.99992,1.6212,70.107,3.8803,2.8661,1.296,126.66,5.4015,0.99974,3.1207,5.1026,1.2394,1.2394,0.0038242,0.49428,72.127,0.074889,50.585,51.61,0.13998,94.74,0.70561,0.0069998,0.99978,102.2,63.966,17.924,0.0038238,0.44965,42.839,5.4015,0.59781,15.125,40.236
2.304e+05,0.94469,3.2883,0.5,0.00355,2151.1,218.78,12.153,11.394,142.23,11.992,40,0.99992,1.6215,70.107,3.8803,2.8661,1.2961,126.67,5.4017,0.99974,3.1207,5.1026,1.2394,1.2394,0.003826,0.49428,72.127,0.074891,50.593,51.61,0.13999,94.739,0.70562,0.0069998,0.99978,102.2,63.967,17.924,0.0038256,0.44969,42.843,5.4017,0.59781,15.125,40.237
2.3184e+05,0.94473,3.2883,0.5,0.00355,2151.1,218.78,12.153,11.394,142.23,11.992,40,0.99992,1.6219,70.107,3.8803,2.8661,1.2963,126.69,5.4019,0.99974,3.1207,5.1026,1.2394,1.2394,0.0038277,0.49428,72.127,0.074894,50.601,51.61,0.14,94.737,0.70562,0.0069999,0.99978,102.21,63.968,17.925,0.0038273,0.44973,42.847,5.4019,0.59781,15.125,40.237
2.3328e+05,0.94477,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99992,1.6222,70.107,3.8802,2.8661,1.2964,126.7,5.402,0.99975,3.1208,5.1026,1.2395,1.2395,0.0038295,0.49428,72.127,0.074896,50.609,51.61,0.14,94.735,0.70563,0.0069999,0.99978,102.22,63.969,17.926,0.0038291,0.44977,42.851,5.402,0.59781,15.125,40.238
2.3472e+05,0.94481,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99992,1.6225,70.106,3.8802,2.8661,1.2966,126.71,5.4022,0.99975,3.1208,5.1026,1.2395,1.2395,0.0038312,0.49427,72.126,0.074899,50.616,51.61,0.14001,94.733,0.70564,0.007,0.99979,102.23,63.969,17.927,0.0038308,0.44981,42.854,5.4022,0.59781,15.125,40.238
2.3616e+05,0.94485,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99993,1.6229,70.106,3.8802,2.8661,1.2967,126.72,5.4023,0.99975,3.1208,5.1025,1.2395,1.2395,0.0038329,0.49427,72.126,0.074901,50.624,51.61,0.14001,94.731,0.70564,0.007,0.99979,102.23,63.97,17.927,0.0038325,0.44985,42.858,5.4023,0.59781,15.125,40.239
2.376e+05,0.94489,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99993,1.6232,70.106,3.8801,2.8661,1.2968,126.73,5.4025,0.99975,3.1208,5.1025,1.2395,1.2395,0.0038345,0.49427,72.126,0.074904,50.631,51.61,0.14002,94.729,0.70565,0.0070001,0.99979,102.24,63.971,17.928,0.0038342,0.44989,42.862,5.4025,0.59781,15.125,40.24
2.3904e+05,0.94492,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99993,1.6235,70.106,3.8801,2.8661,1.297,126.74,5.4026,0.99976,3.1208,5.1025,1.2395,1.2395,0.0038362,0.49427,72.126,0.074906,50.639,51.61,0.14002,94.727,0.70565,0.0070001,0.99979,102.25,63.971,17.929,0.0038358,0.44992,42.866,5.4026,0.59781,15.125,40.24
2.4048e+05,0.94496,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99993,1.6239,70.106,3.8801,2.8662,1.2971,126.75,5.4028,0.99976,3.1209,5.1025,1.2395,1.2395,0.0038378,0.49427,72.125,0.074908,50.646,51.61,0.14003,94.725,0.70566,0.0070001,0.9998,102.26,63.972,17.93,0.0038375,0.44996,42.869,5.4028,0.59781,15.125,40.241
2.4192e+05,0.945,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99993,1.6242,70.106,3.88,2.8662,1.2972,126.76,5.4029,0.99976,3.1209,5.1025,1.2395,1.2395,0.0038395,0.49427,72.125,0.074911,50.653,51.61,0.14004,94.724,0.70566,0.0070002,0.9998,102.26,63.973,17.93,0.0038391,0.45,42.873,5.4029,0.59781,15.125,40.241
2.4336e+05,0.94503,3.2883,0.5,0.00355,2151.2,218.79,12.153,11.394,142.23,11.992,40,0.99993,1.6245,70.106,3.88,2.8662,1.2974,126.77,5.4031,0.99976,3.1209,5.1025,1.2396,1.2396,0.0038411,0.49427,72.125,0.074913,50.661,51.61,0.14004,94.722,0.70567,0.0070002,0.9998,102.27,63.973,17.931,0.0038407,0.45003,42.876,5.4031,0.59781,15.125,40.242
2.448e+05,0.94507,3.2882,0.5,0.00355,2151.2,218.8,12.153,11.394,142.23,11.992,40,0.99993,1.6248,70.106,3.88,2.8662,1.2975,126.78,5.4032,0.99977,3.1209,5.1025,1.2396,1.2396,0.0038427,0.49427,72.125,0.074915,50.668,51.61,0.14005,94.72,0.70567,0.0070003,0.9998,102.28,63.974,17.932,0.0038423,0.45007,42.88,5.4032,0.59781,15.125,40.242
2.4624e+05,0.94511,3.2882,0.5,0.00355,2151.3,218.8,12.153,11.394,142.23,11.992,40,0.99993,1.6251,70.106,3.88,2.8662,1.2976,126.79,5.4034,0.99977,3.121,5.1024,1.2396,1.2396,0.0038443,0.49427,72.125,0.074917,50.675,51.61,0.14005,94.718,0.70567,0.0070003,0.9998,102.28,63.975,17.933,0.0038439,0.45011,42.883,5.4034,0.59782,15.125,40.243
2.4768e+05,0.94514,3.2882,0.5,0.00355,2151.3,218.8,12.153,11.394,142.23,11.992,40,0.99993,1.6254,70.106,3.88,2.8662,1.2978,126.8,5.4035,0.99977,3.121,5.1024,1.2396,1.2396,0.0038458,0.49426,72.124,0.07492,50.682,51.61,0.14006,94.717,0.70568,0.0070003,0.9998,102.29,63.975,17.933,0.0038455,0.45014,42.887,5.4035,0.59782,15.125,40.243
2.4912e+05,0.94518,3.2882,0.5,0.00355,2151.3,218.8,12.153,11.394,142.23,11.992,40,0.99993,1.6258,70.106,3.8799,2.8662,1.2979,126.81,5.4037,0.99977,3.121,5.1024,1.2396,1.2396,0.0038474,0.49426,72.124,0.074922,50.689,51.61,0.14006,94.715,0.70568,0.0070004,0.99981,102.3,63.976,17.934,0.003847,0.45018,42.89,5.4037,0.59782,15.125,40.244
2.5056e+05,0.94521,3.2882,0.5,0.00355,2151.3,218.8,12.152,11.394,142.23,11.992,40,0.99993,1.6261,70.106,3.8799,2.8662,1.298,126.82,5.4038,0.99977,3.1211,5.1024,1.2396,1.2396,0.0038489,0.49426,72.124,0.074924,50.696,51.61,0.14007,94.713,0.70569,0.0070004,0.99981,102.31,63.977,17.935,0.0038486,0.45021,42.894,5.4038,0.59782,15.125,40.244
2.52e+05,0.94525,3.2882,0.5,0.00355,2151.3,218.8,12.152,11.394,142.23,11.992,40,0.99993,1.6264,70.105,3.8799,2.8662,1.2982,126.83,5.404,0.99978,3.1211,5.1024,1.2396,1.2396,0.0038505,0.49426,72.124,0.074926,50.703,51.61,0.14007,94.712,0.70569,0.0070004,0.99981,102.31,63.977,17.935,0.0038501,0.45025,42.897,5.404,0.59782,15.125,40.245
2.5344e+05,0.94528,3.2882,0.5,0.00355,2151.3,218.81,12.152,11.394,142.23,11.992,40,0.99993,1.6267,70.105,3.8799,2.8662,1.2983,126.84,5.4041,0.99978,3.1211,5.1024,1.2396,1.2396,0.003852,0.49426,72.124,0.074928,50.709,51.61,0.14008,94.71,0.70569,0.0070005,0.99981,102.32,63.978,17.936,0.0038516,0.45028,42.9,5.4041,0.59782,15.125,40.245
2.5488e+05,0.94532,3.2882,0.5,0.00355,2151.3,218.81,12.152,11.394,142.23,11.992,40,0.99993,1.627,70.105,3.8799,2.8662,1.2984,126.85,5.4043,0.99978,3.1211,5.1024,1.2397,1.2397,0.0038535,0.49426,72.123,0.074931,50.716,51.61,0.14008,94.708,0.70569,0.0070005,0.99981,102.33,63.979,17.937,0.0038531,0.45032,42.903,5.4043,0.59782,15.125,40.246
2.5632e+05,0.94535,3.2882,0.5,0.00355,2151.3,218.81,12.152,11.394,142.24,11.992,40,0.99994,1.6273,70.105,3.8799,2.8662,1.2985,126.86,5.4044,0.99978,3.1212,5.1024,1.2397,1.2397,0.003855,0.49426,72.123,0.074933,50.723,51.61,0.14009,94.707,0.7057,0.0070005,0.99982,102.33,63.979,17.937,0.0038546,0.45035,42.907,5.4044,0.59782,15.125,40.246
2.5776e+05,0.94538,3.2882,0.5,0.00355,2151.4,218.81,12.152,11.394,142.24,11.992,40,0.99994,1.6275,70.105,3.8798,2.8662,1.2987,126.87,5.4045,0.99979,3.1212,5.1024,1.2397,1.2397,0.0038565,0.49426,72.123,0.074935,50.729,51.61,0.1401,94.705,0.7057,0.0070006,0.99982,102.34,63.98,17.938,0.0038561,0.45038,42.91,5.4045,0.59782,15.125,40.247
2.592e+05,0.94542,3.2882,0.5,0.00355,2151.4,218.81,12.152,11.394,142.24,11.992,40,0.99994,1.6278,70.105,3.8798,2.8662,1.2988,126.88,5.4047,0.99979,3.1212,5.1024,1.2397,1.2397,0.0038579,0.49426,72.123,0.074937,50.736,51.61,0.1401,94.703,0.7057,0.0070006,0.99982,102.35,63.981,17.939,0.0038576,0.45042,42.913,5.4047,0.59782,15.125,40.247
2.6064e+05,0.94545,3.2882,0.5,0.00355,2151.4,218.82,12.152,11.394,142.24,11.992,40,0.99994,1.6281,70.105,3.8798,2.8662,1.2989,126.89,5.4048,0.99979,3.1213,5.1024,1.2397,1.2397,0.0038594,0.49425,72.123,0.074939,50.742,51.61,0.14011,94.702,0.7057,0.0070006,0.99982,102.35,63.981,17.939,0.003859,0.45045,42.916,5.4048,0.59782,15.125,40.248
2.6208e+05,0.94548,3.2882,0.5,0.00355,2151.4,218.82,12.152,11.394,142.24,11.992,40,0.99994,1.6284,70.105,3.8798,2.8662,1.299,126.9,5.4049,0.99979,3.1213,5.1024,1.2397,1.2397,0.0038608,0.49425,72.123,0.074941,50.749,51.61,0.14011,94.7,0.70571,0.0070006,0.99982,102.36,63.982,17.94,0.0038605,0.45048,42.919,5.4049,0.59782,15.125,40.248
2.6352e+05,0.94551,3.2882,0.5,0.00355,2151.4,218.82,12.152,11.394,142.24,11.992,40,0.99994,1.6287,70.105,3.8798,2.8662,1.2991,126.91,5.4051,0.99979,3.1213,5.1024,1.2397,1.2397,0.0038622,0.49425,72.123,0.074943,50.755,51.61,0.14012,94.698,0.70571,0.0070007,0.99982,102.37,63.982,17.94,0.0038619,0.45051,42.923,5.4051,0.59782,15.125,40.249
2.6496e+05,0.94555,3.2882,0.5,0.00355,2151.4,218.82,12.152,11.394,142.24,11.992,40,0.99994,1.629,70.105,3.8798,2.8662,1.2992,126.91,5.4052,0.9998,3.1213,5.1024,1.2397,1.2397,0.0038636,0.49425,72.122,0.074945,50.761,51.61,0.14012,94.697,0.70571,0.0070007,0.99983,102.37,63.983,17.941,0.0038633,0.45055,42.926,5.4052,0.59782,15.125,40.249
2.664e+05,0.94558,3.2882,0.5,0.00355,2151.4,218.82,12.152,11.394,142.24,11.992,40,0.99994,1.6292,70.105,3.8798,2.8662,1.2994,126.92,5.4053,0.9998,3.1214,5.1024,1.2398,1.2398,0.003865,0.49425,72.122,0.074947,50.768,51.61,0.14012,94.695,0.70571,0.0070007,0.99983,102.38,63.984,17.942,0.0038647,0.45058,42.929,5.4053,0.59782,15.125,40.25
2.6784e+05,0.94561,3.2882,0.5,0.00355,2151.4,218.83,12.152,11.394,142.24,11.992,40,0.99994,1.6295,70.105,3.8798,2.8662,1.2995,126.93,5.4055,0.9998,3.1214,5.1024,1.2398,1.2398,0.0038664,0.49425,72.122,0.074949,50.774,51.61,0.14013,94.694,0.70571,0.0070007,0.99983,102.38,63.984,17.942,0.0038661,0.45061,42.932,5.4055,0.59782,15.126,40.25
2.6928e+05,0.94564,3.2882,0.5,0.00355,2151.5,218.83,12.152,11.394,142.24,11.992,40,0.99994,1.6298,70.105,3.8798,2.8662,1.2996,126.94,5.4056,0.9998,3.1214,5.1024,1.2398,1.2398,0.0038678,0.49425,72.122,0.074951,50.78,51.61,0.14013,94.692,0.70571,0.0070008,0.99983,102.39,63.985,17.943,0.0038674,0.45064,42.935,5.4056,0.59782,15.126,40.251
2.7072e+05,0.94567,3.2882,0.5,0.00355,2151.5,218.83,12.152,11.394,142.24,11.992,40,0.99994,1.6301,70.105,3.8798,2.8662,1.2997,126.95,5.4057,0.9998,3.1215,5.1024,1.2398,1.2398,0.0038691,0.49425,72.122,0.074953,50.786,51.61,0.14014,94.691,0.70571,0.0070008,0.99983,102.4,63.985,17.944,0.0038688,0.45067,42.938,5.4057,0.59782,15.126,40.251
2.7216e+05,0.9457,3.2882,0.5,0.00355,2151.5,218.83,12.152,11.394,142.24,11.992,40,0.99994,1.6303,70.105,3.8797,2.8662,1.2998,126.96,5.4058,0.99981,3.1215,5.1024,1.2398,1.2398,0.0038705,0.49425,72.122,0.074954,50.792,51.61,0.14014,94.689,0.70572,0.0070008,0.99983,102.4,63.986,17.944,0.0038702,0.4507,42.941,5.4058,0.59782,15.126,40.252
2.736e+05,0.94573,3.2882,0.5,0.00355,2151.5,218.83,12.152,11.394,142.24,11.992,40,0.99994,1.6306,70.105,3.8797,2.8662,1.2999,126.97,5.406,0.99981,3.1215,5.1024,1.2398,1.2398,0.0038718,0.49425,72.122,0.074956,50.798,51.61,0.14015,94.688,0.70572,0.0070008,0.99984,102.41,63.987,17.945,0.0038715,0.45073,42.944,5.406,0.59783,15.126,40.252
2.7504e+05,0.94576,3.2882,0.5,0.00355,2151.5,218.84,12.151,11.394,142.24,11.992,40,0.99994,1.6308,70.105,3.8797,2.8662,1.3,126.97,5.4061,0.99981,3.1216,5.1024,1.2398,1.2398,0.0038731,0.49425,72.121,0.074958,50.804,51.61,0.14015,94.686,0.70572,0.0070008,0.99984,102.41,63.987,17.945,0.0038728,0.45076,42.947,5.4061,0.59783,15.126,40.253
2.7648e+05,0.94579,3.2882,0.5,0.00355,2151.5,218.84,12.151,11.394,142.24,11.992,40,0.99994,1.6311,70.105,3.8797,2.8662,1.3001,126.98,5.4062,0.99981,3.1216,5.1024,1.2398,1.2398,0.0038744,0.49424,72.121,0.07496,50.81,51.61,0.14016,94.685,0.70572,0.0070009,0.99984,102.42,63.988,17.946,0.0038741,0.45079,42.949,5.4062,0.59783,15.126,40.253
