Time,VAS,VVS,NID,CA,NAE,PRP,IFP,VG,CNA,VTS,HM,AUH,ARM,CPP,PVS,BFN,BFM,PA,QLO,AU,VP,VB,RBF,RFN,TVD,NOD,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,AUM,RR,GLP,PFL,VUD,VAE,RSN,QAO,VIF,VEC,VTW
95041,0.92989,3.2914,0.5,0.00355,2161,218.93,12.156,11.394,142.87,11.992,40,0.99976,1.5308,70.127,3.8984,2.8651,1.2591,122.5,5.3581,0.9992,3.1219,5.1092,1.2339,1.2339,0.0034405,0.4947,72.238,0.074173,47.671,51.61,0.13771,94.196,0.70234,0.0069905,0.99932,99.281,63.683,17.632,0.00344,0.43489,41.397,5.3581,0.5979,15.126,40.032
96481,0.92999,3.2913,0.5,0.00355,2161,218.9,12.157,11.394,142.87,11.992,40,0.99976,1.5317,70.127,3.8976,2.8651,1.2595,122.53,5.3585,0.99921,3.1215,5.1088,1.234,1.234,0.003445,0.49471,72.235,0.074182,47.69,51.61,0.13772,94.192,0.70248,0.0069904,0.99933,99.3,63.685,17.634,0.0034445,0.43499,41.407,5.3585,0.59789,15.126,40.033
97921,0.93009,3.2912,0.5,0.00355,2160.9,218.87,12.158,11.394,142.87,11.992,40,0.99977,1.5325,70.127,3.8969,2.8651,1.2599,122.56,5.3589,0.99923,3.1211,5.1083,1.234,1.234,0.0034495,0.49471,72.233,0.07419,47.71,51.61,0.13774,94.188,0.7026,0.0069904,0.99935,99.32,63.686,17.636,0.0034489,0.43509,41.417,5.3589,0.59788,15.125,40.033
99361,0.93019,3.291,0.5,0.00355,2160.9,218.85,12.158,11.394,142.87,11.992,40,0.99977,1.5333,70.127,3.8962,2.8651,1.2602,122.59,5.3593,0.99924,3.1207,5.1078,1.234,1.234,0.0034539,0.49471,72.23,0.074198,47.729,51.61,0.13775,94.184,0.70273,0.0069904,0.99936,99.339,63.688,17.638,0.0034534,0.43519,41.427,5.3593,0.59787,15.125,40.034
1.008e+05,0.93028,3.2909,0.5,0.00355,2160.9,218.82,12.159,11.394,142.87,11.992,40,0.99978,1.5341,70.127,3.8956,2.8651,1.2605,122.61,5.3597,0.99926,3.1204,5.1074,1.2341,1.2341,0.0034583,0.49472,72.227,0.074206,47.748,51.61,0.13776,94.18,0.70285,0.0069904,0.99937,99.358,63.69,17.639,0.0034577,0.43528,41.436,5.3597,0.59786,15.124,40.035
1.0224e+05,0.93037,3.2908,0.5,0.00355,2160.8,218.8,12.16,11.394,142.87,11.992,40,0.99978,1.5349,70.127,3.8949,2.8651,1.2609,122.64,5.3601,0.99927,3.12,5.107,1.2341,1.2341,0.0034626,0.49472,72.225,0.074214,47.766,51.61,0.13778,94.177,0.70297,0.0069904,0.99938,99.376,63.692,17.641,0.0034621,0.43537,41.445,5.3601,0.59785,15.124,40.036
1.0368e+05,0.93047,3.2907,0.5,0.00355,2160.8,218.77,12.16,11.394,142.88,11.992,40,0.99978,1.5357,70.127,3.8943,2.8651,1.2612,122.67,5.3605,0.99928,3.1197,5.1065,1.2341,1.2341,0.0034669,0.49472,72.222,0.074222,47.785,51.61,0.13779,94.173,0.70308,0.0069905,0.99939,99.395,63.694,17.643,0.0034663,0.43547,41.454,5.3605,0.59784,15.124,40.036
1.0512e+05,0.93056,3.2906,0.5,0.00355,2160.8,218.75,12.161,11.394,142.88,11.991,40,0.99979,1.5365,70.127,3.8937,2.8651,1.2615,122.69,5.3609,0.99929,3.1193,5.1061,1.2342,1.2342,0.0034711,0.49472,72.22,0.07423,47.803,51.61,0.13781,94.169,0.70319,0.0069905,0.9994,99.413,63.695,17.645,0.0034706,0.43556,41.463,5.3609,0.59784,15.123,40.037
1.0656e+05,0.93065,3.2905,0.5,0.00355,2160.8,218.72,12.161,11.394,142.88,11.991,40,0.99979,1.5373,70.126,3.8931,2.8652,1.2619,122.72,5.3612,0.9993,3.119,5.1057,1.2342,1.2342,0.0034753,0.49472,72.217,0.074238,47.821,51.61,0.13782,94.165,0.7033,0.0069906,0.99941,99.431,63.697,17.647,0.0034748,0.43565,41.472,5.3612,0.59783,15.123,40.038
1.08e+05,0.93074,3.2904,0.5,0.00355,2160.7,218.7,12.161,11.394,142.88,11.991,40,0.99979,1.5381,70.126,3.8925,2.8652,1.2622,122.74,5.3616,0.99931,3.1187,5.1054,1.2342,1.2342,0.0034795,0.49472,72.215,0.074245,47.838,51.61,0.13783,94.162,0.70341,0.0069906,0.99942,99.448,63.699,17.648,0.0034789,0.43574,41.481,5.3616,0.59782,15.123,40.039
1.0944e+05,0.93082,3.2903,0.5,0.00355,2160.7,218.68,12.162,11.394,142.88,11.991,40,0.9998,1.5388,70.126,3.8919,2.8652,1.2625,122.77,5.3619,0.99932,3.1184,5.105,1.2343,1.2343,0.0034836,0.49472,72.212,0.074253,47.856,51.61,0.13785,94.158,0.70351,0.0069907,0.99942,99.466,63.7,17.65,0.003483,0.43582,41.49,5.3619,0.59781,15.122,40.04
1.1088e+05,0.93091,3.2902,0.5,0.00355,2160.7,218.66,12.162,11.394,142.88,11.991,40,0.9998,1.5396,70.126,3.8914,2.8652,1.2628,122.79,5.3623,0.99933,3.1181,5.1046,1.2343,1.2343,0.0034877,0.49472,72.21,0.07426,47.873,51.61,0.13786,94.154,0.70361,0.0069908,0.99943,99.483,63.702,17.652,0.0034871,0.43591,41.498,5.3623,0.5978,15.122,40.04
1.1232e+05,0.931,3.2901,0.5,0.00355,2160.7,218.64,12.163,11.394,142.89,11.991,40,0.9998,1.5403,70.126,3.8908,2.8652,1.2631,122.82,5.3627,0.99934,3.1178,5.1043,1.2343,1.2343,0.0034917,0.49471,72.208,0.074267,47.89,51.61,0.13787,94.151,0.7037,0.0069909,0.99944,99.5,63.704,17.653,0.0034911,0.436,41.507,5.3627,0.5978,15.122,40.041
1.1376e+05,0.93108,3.29,0.5,0.00355,2160.6,218.62,12.163,11.394,142.89,11.991,40,0.9998,1.541,70.126,3.8903,2.8652,1.2634,122.84,5.363,0.99935,3.1175,5.1039,1.2344,1.2344,0.0034957,0.49471,72.206,0.074274,47.907,51.61,0.13789,94.147,0.7038,0.006991,0.99945,99.517,63.705,17.655,0.0034951,0.43608,41.515,5.363,0.59779,15.121,40.042
1.152e+05,0.93116,3.29,0.5,0.00355,2160.6,218.6,12.163,11.394,142.89,11.991,40,0.99981,1.5418,70.125,3.8898,2.8652,1.2637,122.86,5.3633,0.99936,3.1172,5.1036,1.2344,1.2344,0.0034996,0.49471,72.203,0.074281,47.924,51.61,0.1379,94.143,0.70389,0.0069911,0.99945,99.534,63.707,17.657,0.0034991,0.43616,41.523,5.3633,0.59778,15.121,40.043
1.1664e+05,0.93125,3.2899,0.5,0.00355,2160.6,218.58,12.163,11.394,142.89,11.991,40,0.99981,1.5425,70.125,3.8893,2.8652,1.264,122.89,5.3637,0.99936,3.117,5.1033,1.2344,1.2344,0.0035035,0.49471,72.201,0.074288,47.94,51.61,0.13791,94.14,0.70398,0.0069912,0.99946,99.55,63.708,17.658,0.003503,0.43625,41.532,5.3637,0.59778,15.121,40.044
1.1808e+05,0.93133,3.2898,0.5,0.00355,2160.6,218.56,12.164,11.394,142.89,11.991,40,0.99981,1.5432,70.125,3.8889,2.8652,1.2643,122.91,5.364,0.99937,3.1167,5.103,1.2344,1.2344,0.0035074,0.49471,72.199,0.074295,47.956,51.61,0.13792,94.136,0.70406,0.0069914,0.99947,99.566,63.71,17.66,0.0035068,0.43633,41.54,5.364,0.59777,15.121,40.044
1.1952e+05,0.93141,3.2897,0.5,0.00355,2160.6,218.54,12.164,11.394,142.89,11.991,40,0.99981,1.5439,70.125,3.8884,2.8652,1.2646,122.93,5.3644,0.99938,3.1165,5.1027,1.2345,1.2345,0.0035112,0.49471,72.197,0.074301,47.973,51.61,0.13794,94.133,0.70415,0.0069915,0.99947,99.583,63.711,17.661,0.0035107,0.43641,41.548,5.3644,0.59777,15.12,40.045
1.2096e+05,0.93149,3.2896,0.5,0.00355,2160.6,218.53,12.164,11.393,142.89,11.991,40,0.99982,1.5446,70.124,3.8879,2.8652,1.2649,122.95,5.3647,0.99939,3.1163,5.1024,1.2345,1.2345,0.003515,0.49471,72.195,0.074308,47.989,51.61,0.13795,94.129,0.70423,0.0069916,0.99948,99.599,63.713,17.663,0.0035144,0.43649,41.556,5.3647,0.59776,15.12,40.046
1.224e+05,0.93157,3.2896,0.5,0.00355,2160.6,218.51,12.164,11.393,142.9,11.991,40,0.99982,1.5453,70.124,3.8875,2.8653,1.2652,122.98,5.365,0.99939,3.116,5.1021,1.2345,1.2345,0.0035187,0.49471,72.194,0.074314,48.004,51.61,0.13796,94.126,0.70431,0.0069917,0.99949,99.614,63.714,17.665,0.0035182,0.43657,41.563,5.365,0.59776,15.12,40.047
1.2384e+05,0.93165,3.2895,0.5,0.00355,2160.5,218.49,12.164,11.393,142.9,11.991,40,0.99982,1.546,70.124,3.8871,2.8653,1.2655,123,5.3653,0.9994,3.1158,5.1018,1.2346,1.2346,0.0035225,0.49471,72.192,0.07432,48.02,51.61,0.13797,94.123,0.70438,0.0069919,0.99949,99.63,63.716,17.666,0.0035219,0.43665,41.571,5.3653,0.59775,15.12,40.048
1.2528e+05,0.93172,3.2894,0.5,0.00355,2160.5,218.48,12.165,11.393,142.9,11.991,40,0.99982,1.5466,70.123,3.8867,2.8653,1.2658,123.02,5.3656,0.99941,3.1156,5.1016,1.2346,1.2346,0.0035261,0.4947,72.19,0.074327,48.035,51.61,0.13798,94.119,0.70446,0.006992,0.9995,99.645,63.717,17.668,0.0035256,0.43672,41.579,5.3656,0.59775,15.119,40.048
1.2672e+05,0.9318,3.2894,0.5,0.00355,2160.5,218.46,12.165,11.393,142.9,11.991,40,0.99982,1.5473,70.123,3.8863,2.8653,1.2661,123.04,5.366,0.99942,3.1154,5.1013,1.2346,1.2346,0.0035298,0.4947,72.188,0.074333,48.051,51.61,0.138,94.116,0.70453,0.0069922,0.9995,99.661,63.718,17.669,0.0035292,0.4368,41.586,5.366,0.59774,15.119,40.049
1.2816e+05,0.93188,3.2893,0.5,0.00355,2160.5,218.45,12.165,11.393,142.9,11.991,40,0.99983,1.5479,70.123,3.8859,2.8653,1.2663,123.06,5.3663,0.99942,3.1152,5.101,1.2346,1.2346,0.0035334,0.4947,72.187,0.074339,48.066,51.61,0.13801,94.113,0.7046,0.0069923,0.99951,99.676,63.72,17.671,0.0035328,0.43688,41.594,5.3663,0.59774,15.119,40.05
1.296e+05,0.93195,3.2892,0.5,0.00355,2160.5,218.43,12.165,11.393,142.9,11.991,40,0.99983,1.5486,70.122,3.8855,2.8653,1.2666,123.08,5.3666,0.99943,3.115,5.1008,1.2347,1.2347,0.0035369,0.4947,72.185,0.074345,48.081,51.61,0.13802,94.109,0.70467,0.0069924,0.99951,99.691,63.721,17.672,0.0035364,0.43695,41.601,5.3666,0.59773,15.119,40.051
1.3104e+05,0.93203,3.2892,0.5,0.00355,2160.5,218.42,12.165,11.393,142.9,11.991,40,0.99983,1.5492,70.122,3.8852,2.8653,1.2669,123.11,5.3669,0.99944,3.1149,5.1006,1.2347,1.2347,0.0035404,0.4947,72.183,0.074351,48.096,51.61,0.13803,94.106,0.70473,0.0069926,0.99952,99.706,63.722,17.674,0.0035399,0.43703,41.608,5.3669,0.59773,15.119,40.052
1.3248e+05,0.9321,3.2891,0.5,0.00355,2160.5,218.41,12.165,11.393,142.9,11.991,40,0.99983,1.5499,70.122,3.8848,2.8653,1.2671,123.13,5.3672,0.99944,3.1147,5.1003,1.2347,1.2347,0.0035439,0.4947,72.182,0.074356,48.11,51.61,0.13804,94.103,0.7048,0.0069927,0.99953,99.72,63.724,17.675,0.0035434,0.4371,41.616,5.3672,0.59773,15.118,40.052
1.3392e+05,0.93217,3.2891,0.5,0.00355,2160.5,218.4,12.165,11.393,142.91,11.991,40,0.99983,1.5505,70.122,3.8845,2.8653,1.2674,123.15,5.3675,0.99945,3.1145,5.1001,1.2347,1.2347,0.0035474,0.4947,72.18,0.074362,48.125,51.61,0.13805,94.1,0.70486,0.0069929,0.99953,99.735,63.725,17.676,0.0035469,0.43717,41.623,5.3675,0.59772,15.118,40.053
1.3536e+05,0.93224,3.289,0.5,0.00355,2160.5,218.38,12.165,11.393,142.91,11.991,40,0.99984,1.5511,70.121,3.8841,2.8653,1.2677,123.17,5.3678,0.99946,3.1144,5.0999,1.2348,1.2348,0.0035508,0.49469,72.179,0.074368,48.139,51.61,0.13806,94.096,0.70492,0.006993,0.99954,99.749,63.726,17.678,0.0035503,0.43724,41.63,5.3678,0.59772,15.118,40.054
1.368e+05,0.93231,3.2889,0.5,0.00355,2160.5,218.37,12.165,11.393,142.91,11.991,40,0.99984,1.5517,70.121,3.8838,2.8653,1.2679,123.19,5.3681,0.99946,3.1142,5.0997,1.2348,1.2348,0.0035542,0.49469,72.177,0.074373,48.153,51.61,0.13807,94.093,0.70498,0.0069932,0.99954,99.763,63.728,17.679,0.0035537,0.43731,41.637,5.3681,0.59772,15.118,40.055
