Time,NID,NAE,CNA,PA,QLO,VP,VTS,VB,TVD,NOD,HR,QAO,VEC,VTW
1.0116e+05,0.1875,2126.6,142.24,106.15,5.1441,2.9534,11.985,5.036,0.001646,0.1871,72.224,5.1441,14.951,39.903
1.0125e+05,0.1875,2126.6,142.24,106.15,5.1441,2.9535,11.985,5.0359,0.0016461,0.1871,72.224,5.1441,14.951,39.903
1.0134e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9535,11.985,5.0359,0.0016462,0.1871,72.224,5.1441,14.951,39.903
1.0143e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9535,11.985,5.0359,0.0016463,0.1871,72.224,5.1441,14.951,39.903
1.0152e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9535,11.985,5.0359,0.0016464,0.1871,72.224,5.1441,14.951,39.903
1.0161e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9536,11.985,5.0359,0.0016465,0.1871,72.224,5.1441,14.951,39.903
1.017e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9536,11.985,5.0358,0.0016466,0.1871,72.223,5.1441,14.951,39.903
1.0179e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9536,11.985,5.0358,0.0016467,0.1871,72.223,5.1441,14.951,39.903
1.0188e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9536,11.985,5.0358,0.0016468,0.1871,72.223,5.1441,14.951,39.903
1.0197e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9536,11.985,5.0358,0.0016469,0.1871,72.223,5.1441,14.951,39.903
1.0206e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9537,11.985,5.0357,0.001647,0.1871,72.223,5.1441,14.951,39.903
1.0215e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9537,11.985,5.0357,0.0016471,0.1871,72.223,5.1441,14.951,39.904
1.0224e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9537,11.985,5.0357,0.0016472,0.1871,72.223,5.1441,14.951,39.904
1.0233e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9537,11.985,5.0357,0.0016473,0.1871,72.223,5.1441,14.951,39.904
1.0242e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9538,11.985,5.0357,0.0016474,0.1871,72.223,5.1441,14.951,39.904
1.0251e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9538,11.985,5.0356,0.0016475,0.1871,72.223,5.1441,14.951,39.904
1.026e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9538,11.985,5.0356,0.0016476,0.1871,72.223,5.1441,14.951,39.904
1.0269e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9538,11.985,5.0356,0.0016477,0.1871,72.222,5.1441,14.951,39.904
1.0278e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9539,11.985,5.0356,0.0016478,0.18711,72.222,5.1441,14.951,39.904
1.0287e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9539,11.985,5.0356,0.0016479,0.18711,72.222,5.1441,14.951,39.904
1.0296e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9539,11.985,5.0355,0.001648,0.18711,72.222,5.1441,14.951,39.904
1.0305e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9539,11.985,5.0355,0.0016481,0.18711,72.222,5.1441,14.951,39.904
1.0314e+05,0.1875,2126.7,142.24,106.15,5.1441,2.9539,11.985,5.0355,0.0016482,0.18711,72.222,5.1441,14.951,39.904
1.0323e+05,0.1875,2126.7,142.24,106.15,5.1441,2.954,11.985,5.0355,0.0016483,0.18711,72.222,5.1441,14.951,39.904
1.0332e+05,0.1875,2126.7,142.24,106.15,5.1442,2.954,11.985,5.0354,0.0016484,0.18711,72.222,5.1442,14.952,39.904
1.0341e+05,0.1875,2126.7,142.24,106.15,5.1442,2.954,11.985,5.0354,0.0016485,0.18711,72.222,5.1442,14.952,39.904
1.035e+05,0.1875,2126.7,142.24,106.15,5.1442,2.954,11.985,5.0354,0.0016486,0.18711,72.222,5.1442,14.952,39.904
1.0359e+05,0.1875,2126.7,142.24,106.15,5.1442,2.9541,11.985,5.0354,0.0016487,0.18711,72.222,5.1442,14.952,39.905
1.0368e+05,0.1875,2126.7,142.24,106.15,5.1442,2.9541,11.985,5.0354,0.0016488,0.18711,72.221,5.1442,14.952,39.905
1.0377e+05,0.1875,2126.8,142.24,106.15,5.1442,2.9541,11.985,5.0353,0.0016489,0.18711,72.221,5.1442,14.952,39.905
1.0386e+05,0.1875,2126.8,142.24,106.15,5.1442,2.9541,11.985,5.0353,0.001649,0.18711,72.221,5.1442,14.952,39.905
1.0395e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9542,11.985,5.0353,0.0016491,0.18711,72.221,5.1442,14.952,39.905
1.0404e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9542,11.985,5.0353,0.0016492,0.18711,72.221,5.1442,14.952,39.905
1.0413e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9542,11.985,5.0353,0.0016493,0.18711,72.221,5.1442,14.952,39.905
1.0422e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9542,11.985,5.0352,0.0016494,0.18711,72.221,5.1442,14.952,39.905
1.0431e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9542,11.985,5.0352,0.0016495,0.18711,72.221,5.1442,14.952,39.905
1.044e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9543,11.985,5.0352,0.0016496,0.18711,72.221,5.1442,14.952,39.905
1.0449e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9543,11.985,5.0352,0.0016497,0.18711,72.221,5.1442,14.952,39.905
1.0458e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9543,11.985,5.0351,0.0016498,0.18711,72.22,5.1442,14.952,39.905
1.0467e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9543,11.985,5.0351,0.0016499,0.18711,72.22,5.1442,14.952,39.905
1.0476e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9544,11.985,5.0351,0.00165,0.18711,72.22,5.1442,14.952,39.905
1.0485e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9544,11.985,5.0351,0.0016501,0.18711,72.22,5.1442,14.952,39.905
1.0494e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9544,11.985,5.0351,0.0016502,0.18711,72.22,5.1442,14.952,39.905
1.0503e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9544,11.985,5.035,0.0016503,0.18711,72.22,5.1442,14.952,39.905
1.0512e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9545,11.985,5.035,0.0016504,0.18711,72.22,5.1442,14.952,39.906
1.0521e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9545,11.985,5.035,0.0016505,0.18711,72.22,5.1442,14.952,39.906
1.053e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9545,11.985,5.035,0.0016506,0.18711,72.22,5.1442,14.952,39.906
1.0539e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9545,11.985,5.035,0.0016507,0.18711,72.22,5.1442,14.952,39.906
1.0548e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9545,11.985,5.0349,0.0016508,0.18711,72.22,5.1442,14.952,39.906
1.0557e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9546,11.985,5.0349,0.0016509,0.18711,72.219,5.1442,14.952,39.906
1.0566e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9546,11.985,5.0349,0.001651,0.18711,72.219,5.1442,14.952,39.906
1.0575e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9546,11.985,5.0349,0.0016511,0.18711,72.219,5.1442,14.952,39.906
1.0584e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9546,11.985,5.0349,0.0016512,0.18711,72.219,5.1442,14.952,39.906
1.0593e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9547,11.985,5.0348,0.0016513,0.18711,72.219,5.1442,14.952,39.906
1.0602e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9547,11.985,5.0348,0.0016514,0.18711,72.219,5.1442,14.952,39.906
1.0611e+05,0.1875,2126.8,142.24,106.16,5.1442,2.9547,11.985,5.0348,0.0016515,0.18711,72.219,5.1442,14.952,39.906
1.062e+05,0.1875,2126.9,142.24,106.16,5.1442,2.9547,11.985,5.0348,0.0016516,0.18711,72.219,5.1442,14.952,39.906
1.0629e+05,0.1875,2126.9,142.24,106.16,5.1442,2.9548,11.985,5.0348,0.0016517,0.18711,72.219,5.1442,14.952,39.906
1.0638e+05,0.1875,2126.9,142.24,106.16,5.1442,2.9548,11.985,5.0347,0.0016518,0.18711,72.219,5.1442,14.952,39.906
1.0647e+05,0.1875,2126.9,142.24,106.16,5.1442,2.9548,11.985,5.0347,0.0016519,0.18711,72.218,5.1442,14.952,39.906
1.0656e+05,0.1875,2126.9,142.24,106.16,5.1443,2.9548,11.985,5.0347,0.001652,0.18711,72.218,5.1443,14.952,39.907
1.0665e+05,0.1875,2126.9,142.24,106.16,5.1443,2.9549,11.985,5.0347,0.0016521,0.18711,72.218,5.1443,14.952,39.907
1.0674e+05,0.1875,2126.9,142.24,106.16,5.1443,2.9549,11.985,5.0347,0.0016522,0.18711,72.218,5.1443,14.952,39.907
1.0683e+05,0.1875,2126.9,142.24,106.16,5.1443,2.9549,11.985,5.0346,0.0016522,0.18711,72.218,5.1443,14.952,39.907
1.0692e+05,0.1875,2126.9,142.24,106.16,5.1443,2.9549,11.985,5.0346,0.0016523,0.18711,72.218,5.1443,14.952,39.907
1.0701e+05,0.1875,2126.9,142.24,106.16,5.1443,2.9549,11.985,5.0346,0.0016524,0.18711,72.218,5.1443,14.952,39.907
1.071e+05,0.1875,2126.9,142.24,106.16,5.1443,2.955,11.985,5.0346,0.0016525,0.18711,72.218,5.1443,14.952,39.907
1.0719e+05,0.1875,2126.9,142.24,106.16,5.1443,2.955,11.985,5.0346,0.0016526,0.18711,72.218,5.1443,14.952,39.907
1.0728e+05,0.1875,2126.9,142.24,106.16,5.1443,2.955,11.985,5.0345,0.0016527,0.18711,72.218,5.1443,14.953,39.907
1.0737e+05,0.1875,2126.9,142.24,106.17,5.1443,2.955,11.985,5.0345,0.0016528,0.18711,72.218,5.1443,14.953,39.907
1.0746e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9551,11.985,5.0345,0.0016529,0.18711,72.217,5.1443,14.953,39.907
1.0755e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9551,11.985,5.0345,0.001653,0.18711,72.217,5.1443,14.953,39.907
1.0764e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9551,11.985,5.0345,0.0016531,0.18711,72.217,5.1443,14.953,39.907
1.0773e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9551,11.985,5.0344,0.0016532,0.18711,72.217,5.1443,14.953,39.907
1.0782e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9552,11.985,5.0344,0.0016533,0.18711,72.217,5.1443,14.953,39.907
1.0791e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9552,11.985,5.0344,0.0016534,0.18711,72.217,5.1443,14.953,39.907
1.08e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9552,11.985,5.0344,0.0016535,0.18711,72.217,5.1443,14.953,39.907
1.0809e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9552,11.985,5.0344,0.0016536,0.18711,72.217,5.1443,14.953,39.908
1.0818e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9553,11.985,5.0343,0.0016537,0.18711,72.217,5.1443,14.953,39.908
1.0827e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9553,11.985,5.0343,0.0016538,0.18712,72.217,5.1443,14.953,39.908
1.0836e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9553,11.985,5.0343,0.0016539,0.18712,72.216,5.1443,14.953,39.908
1.0845e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9553,11.985,5.0343,0.001654,0.18712,72.216,5.1443,14.953,39.908
1.0854e+05,0.1875,2126.9,142.24,106.17,5.1443,2.9554,11.985,5.0343,0.0016541,0.18712,72.216,5.1443,14.953,39.908
1.0863e+05,0.1875,2127,142.24,106.17,5.1443,2.9554,11.985,5.0342,0.0016542,0.18712,72.216,5.1443,14.953,39.908
1.0872e+05,0.1875,2127,142.24,106.17,5.1443,2.9554,11.985,5.0342,0.0016542,0.18712,72.216,5.1443,14.953,39.908
1.0881e+05,0.1875,2127,142.24,106.17,5.1443,2.9554,11.985,5.0342,0.0016543,0.18712,72.216,5.1443,14.953,39.908
1.089e+05,0.1875,2127,142.24,106.17,5.1443,2.9554,11.985,5.0342,0.0016544,0.18712,72.216,5.1443,14.953,39.908
1.0899e+05,0.1875,2127,142.24,106.17,5.1443,2.9555,11.985,5.0342,0.0016545,0.18712,72.216,5.1443,14.953,39.908
1.0908e+05,0.1875,2127,142.24,106.17,5.1443,2.9555,11.985,5.0341,0.0016546,0.18712,72.216,5.1443,14.953,39.908
1.0917e+05,0.1875,2127,142.24,106.17,5.1443,2.9555,11.985,5.0341,0.0016547,0.18712,72.216,5.1443,14.953,39.908
1.0926e+05,0.1875,2127,142.24,106.17,5.1443,2.9555,11.985,5.0341,0.0016548,0.18712,72.216,5.1443,14.953,39.908
1.0935e+05,0.1875,2127,142.24,106.17,5.1443,2.9556,11.985,5.0341,0.0016549,0.18712,72.215,5.1443,14.953,39.908
1.0944e+05,0.1875,2127,142.24,106.17,5.1443,2.9556,11.985,5.0341,0.001655,0.18712,72.215,5.1443,14.953,39.908
1.0953e+05,0.1875,2127,142.24,106.17,5.1443,2.9556,11.985,5.0341,0.0016551,0.18712,72.215,5.1443,14.953,39.908
1.0962e+05,0.1875,2127,142.24,106.17,5.1443,2.9556,11.985,5.034,0.0016552,0.18712,72.215,5.1443,14.953,39.909
1.0971e+05,0.1875,2127,142.24,106.17,5.1443,2.9557,11.985,5.034,0.0016553,0.18712,72.215,5.1443,14.953,39.909
1.098e+05,0.1875,2127,142.24,106.17,5.1443,2.9557,11.985,5.034,0.0016554,0.18712,72.215,5.1443,14.953,39.909
1.0989e+05,0.1875,2127,142.24,106.17,5.1443,2.9557,11.985,5.034,0.0016555,0.18712,72.215,5.1443,14.953,39.909
1.0998e+05,0.1875,2127,142.24,106.17,5.1443,2.9557,11.985,5.034,0.0016556,0.18712,72.215,5.1443,14.953,39.909
1.1007e+05,0.1875,2127,142.24,106.17,5.1444,2.9558,11.985,5.0339,0.0016556,0.18712,72.215,5.1444,14.953,39.909
1.1016e+05,0.1875,2127,142.24,106.17,5.1444,2.9558,11.985,5.0339,0.0016557,0.18712,72.215,5.1444,14.953,39.909
1.1025e+05,0.1875,2127,142.24,106.17,5.1444,2.9558,11.985,5.0339,0.0016558,0.18712,72.214,5.1444,14.953,39.909
1.1034e+05,0.1875,2127,142.24,106.17,5.1444,2.9558,11.985,5.0339,0.0016559,0.18712,72.214,5.1444,14.953,39.909
1.1043e+05,0.1875,2127,142.24,106.17,5.1444,2.9559,11.985,5.0339,0.001656,0.18712,72.214,5.1444,14.953,39.909
1.1052e+05,0.1875,2127,142.24,106.17,5.1444,2.9559,11.985,5.0338,0.0016561,0.18712,72.214,5.1444,14.953,39.909
1.1061e+05,0.1875,2127,142.24,106.17,5.1444,2.9559,11.985,5.0338,0.0016562,0.18712,72.214,5.1444,14.953,39.909
1.107e+05,0.1875,2127,142.24,106.17,5.1444,2.9559,11.985,5.0338,0.0016563,0.18712,72.214,5.1444,14.953,39.909
1.1079e+05,0.1875,2127,142.24,106.17,5.1444,2.9559,11.985,5.0338,0.0016564,0.18712,72.214,5.1444,14.953,39.909
1.1088e+05,0.1875,2127,142.24,106.17,5.1444,2.956,11.985,5.0338,0.0016565,0.18712,72.214,5.1444,14.953,39.909
1.1097e+05,0.1875,2127.1,142.24,106.17,5.1444,2.956,11.985,5.0338,0.0016566,0.18712,72.214,5.1444,14.953,39.909
1.1106e+05,0.1875,2127.1,142.25,106.17,5.1444,2.956,11.985,5.0337,0.0016567,0.18712,72.214,5.1444,14.953,39.909
1.1115e+05,0.1875,2127.1,142.25,106.18,5.1444,2.956,11.985,5.0337,0.0016568,0.18712,72.213,5.1444,14.953,39.91
1.1124e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9561,11.985,5.0337,0.0016568,0.18712,72.213,5.1444,14.954,39.91
1.1133e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9561,11.985,5.0337,0.0016569,0.18712,72.213,5.1444,14.954,39.91
1.1142e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9561,11.985,5.0337,0.001657,0.18712,72.213,5.1444,14.954,39.91
1.1151e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9561,11.985,5.0336,0.0016571,0.18712,72.213,5.1444,14.954,39.91
1.116e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9562,11.985,5.0336,0.0016572,0.18712,72.213,5.1444,14.954,39.91
1.1169e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9562,11.985,5.0336,0.0016573,0.18712,72.213,5.1444,14.954,39.91
1.1178e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9562,11.985,5.0336,0.0016574,0.18712,72.213,5.1444,14.954,39.91
1.1187e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9562,11.985,5.0336,0.0016575,0.18712,72.213,5.1444,14.954,39.91
1.1196e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9563,11.985,5.0336,0.0016576,0.18712,72.213,5.1444,14.954,39.91
1.1205e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9563,11.985,5.0335,0.0016577,0.18712,72.213,5.1444,14.954,39.91
1.1214e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9563,11.985,5.0335,0.0016578,0.18712,72.212,5.1444,14.954,39.91
1.1223e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9563,11.985,5.0335,0.0016579,0.18712,72.212,5.1444,14.954,39.91
1.1232e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9564,11.985,5.0335,0.0016579,0.18712,72.212,5.1444,14.954,39.91
1.1241e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9564,11.985,5.0335,0.001658,0.18712,72.212,5.1444,14.954,39.91
1.125e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9564,11.985,5.0334,0.0016581,0.18712,72.212,5.1444,14.954,39.91
1.1259e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9564,11.985,5.0334,0.0016582,0.18712,72.212,5.1444,14.954,39.911
1.1268e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9565,11.985,5.0334,0.0016583,0.18712,72.212,5.1444,14.954,39.911
1.1277e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9565,11.985,5.0334,0.0016584,0.18712,72.212,5.1444,14.954,39.911
1.1286e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9565,11.985,5.0334,0.0016585,0.18712,72.212,5.1444,14.954,39.911
1.1295e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9565,11.985,5.0334,0.0016586,0.18712,72.212,5.1444,14.954,39.911
1.1304e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9565,11.985,5.0333,0.0016587,0.18712,72.211,5.1444,14.954,39.911
1.1313e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9566,11.985,5.0333,0.0016588,0.18712,72.211,5.1444,14.954,39.911
1.1322e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9566,11.985,5.0333,0.0016589,0.18712,72.211,5.1444,14.954,39.911
1.1331e+05,0.1875,2127.1,142.25,106.18,5.1444,2.9566,11.985,5.0333,0.0016589,0.18712,72.211,5.1444,14.954,39.911
1.134e+05,0.1875,2127.2,142.25,106.18,5.1444,2.9566,11.985,5.0333,0.001659,0.18712,72.211,5.1444,14.954,39.911
1.1349e+05,0.1875,2127.2,142.25,106.18,5.1444,2.9567,11.985,5.0332,0.0016591,0.18712,72.211,5.1444,14.954,39.911
1.1358e+05,0.1875,2127.2,142.25,106.18,5.1444,2.9567,11.985,5.0332,0.0016592,0.18712,72.211,5.1444,14.954,39.911
1.1367e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9567,11.985,5.0332,0.0016593,0.18712,72.211,5.1445,14.954,39.911
1.1376e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9567,11.985,5.0332,0.0016594,0.18712,72.211,5.1445,14.954,39.911
1.1385e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9568,11.985,5.0332,0.0016595,0.18712,72.211,5.1445,14.954,39.911
1.1394e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9568,11.985,5.0332,0.0016596,0.18712,72.211,5.1445,14.954,39.911
1.1403e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9568,11.985,5.0331,0.0016597,0.18712,72.21,5.1445,14.954,39.911
1.1412e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9568,11.985,5.0331,0.0016597,0.18712,72.21,5.1445,14.954,39.911
1.1421e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9569,11.985,5.0331,0.0016598,0.18712,72.21,5.1445,14.954,39.912
1.143e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9569,11.985,5.0331,0.0016599,0.18712,72.21,5.1445,14.954,39.912
1.1439e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9569,11.985,5.0331,0.00166,0.18712,72.21,5.1445,14.954,39.912
1.1448e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9569,11.985,5.0331,0.0016601,0.18712,72.21,5.1445,14.954,39.912
1.1457e+05,0.1875,2127.2,142.25,106.18,5.1445,2.957,11.985,5.033,0.0016602,0.18712,72.21,5.1445,14.954,39.912
1.1466e+05,0.1875,2127.2,142.25,106.18,5.1445,2.957,11.985,5.033,0.0016603,0.18712,72.21,5.1445,14.954,39.912
1.1475e+05,0.1875,2127.2,142.25,106.18,5.1445,2.957,11.985,5.033,0.0016604,0.18712,72.21,5.1445,14.954,39.912
1.1484e+05,0.1875,2127.2,142.25,106.18,5.1445,2.957,11.985,5.033,0.0016605,0.18712,72.21,5.1445,14.954,39.912
1.1493e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9571,11.985,5.033,0.0016605,0.18712,72.21,5.1445,14.954,39.912
1.1502e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9571,11.985,5.033,0.0016606,0.18712,72.209,5.1445,14.954,39.912
1.1511e+05,0.1875,2127.2,142.25,106.18,5.1445,2.9571,11.985,5.0329,0.0016607,0.18712,72.209,5.1445,14.955,39.912
1.152e+05,0.1875,2127.2,142.25,106.19,5.1445,2.9571,11.985,5.0329,0.0016608,0.18712,72.209,5.1445,14.955,39.912
1.1529e+05,0.1875,2127.2,142.25,106.19,5.1445,2.9572,11.985,5.0329,0.0016609,0.18712,72.209,5.1445,14.955,39.912
1.1538e+05,0.1875,2127.2,142.25,106.19,5.1445,2.9572,11.985,5.0329,0.001661,0.18712,72.209,5.1445,14.955,39.912
1.1547e+05,0.1875,2127.2,142.25,106.19,5.1445,2.9572,11.985,5.0329,0.0016611,0.18712,72.209,5.1445,14.955,39.912
1.1556e+05,0.1875,2127.2,142.25,106.19,5.1445,2.9572,11.985,5.0328,0.0016612,0.18712,72.209,5.1445,14.955,39.912
1.1565e+05,0.1875,2127.2,142.25,106.19,5.1445,2.9573,11.985,5.0328,0.0016613,0.18712,72.209,5.1445,14.955,39.912
1.1574e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9573,11.985,5.0328,0.0016613,0.18712,72.209,5.1445,14.955,39.913
1.1583e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9573,11.985,5.0328,0.0016614,0.18712,72.209,5.1445,14.955,39.913
1.1592e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9573,11.985,5.0328,0.0016615,0.18712,72.208,5.1445,14.955,39.913
1.1601e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9573,11.985,5.0328,0.0016616,0.18712,72.208,5.1445,14.955,39.913
1.161e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9574,11.985,5.0327,0.0016617,0.18712,72.208,5.1445,14.955,39.913
1.1619e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9574,11.985,5.0327,0.0016618,0.18712,72.208,5.1445,14.955,39.913
1.1628e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9574,11.985,5.0327,0.0016619,0.18712,72.208,5.1445,14.955,39.913
1.1637e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9574,11.985,5.0327,0.001662,0.18712,72.208,5.1445,14.955,39.913
1.1646e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9575,11.985,5.0327,0.001662,0.18712,72.208,5.1445,14.955,39.913
1.1655e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9575,11.985,5.0327,0.0016621,0.18712,72.208,5.1445,14.955,39.913
1.1664e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9575,11.985,5.0326,0.0016622,0.18712,72.208,5.1445,14.955,39.913
1.1673e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9575,11.985,5.0326,0.0016623,0.18712,72.208,5.1445,14.955,39.913
1.1682e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9576,11.985,5.0326,0.0016624,0.18712,72.208,5.1445,14.955,39.913
1.1691e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9576,11.985,5.0326,0.0016625,0.18712,72.207,5.1445,14.955,39.913
1.17e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9576,11.985,5.0326,0.0016626,0.18712,72.207,5.1445,14.955,39.913
1.1709e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9576,11.985,5.0326,0.0016627,0.18712,72.207,5.1445,14.955,39.913
1.1718e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9577,11.985,5.0325,0.0016627,0.18712,72.207,5.1445,14.955,39.913
1.1727e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9577,11.985,5.0325,0.0016628,0.18712,72.207,5.1445,14.955,39.914
1.1736e+05,0.1875,2127.3,142.25,106.19,5.1445,2.9577,11.985,5.0325,0.0016629,0.18712,72.207,5.1445,14.955,39.914
1.1745e+05,0.1875,2127.3,142.25,106.19,5.1446,2.9577,11.985,5.0325,0.001663,0.18712,72.207,5.1446,14.955,39.914
1.1754e+05,0.1875,2127.3,142.25,106.19,5.1446,2.9578,11.985,5.0325,0.0016631,0.18712,72.207,5.1446,14.955,39.914
1.1763e+05,0.1875,2127.3,142.25,106.19,5.1446,2.9578,11.985,5.0325,0.0016632,0.18712,72.207,5.1446,14.955,39.914
1.1772e+05,0.1875,2127.3,142.25,106.19,5.1446,2.9578,11.985,5.0324,0.0016633,0.18712,72.207,5.1446,14.955,39.914
1.1781e+05,0.1875,2127.3,142.25,106.19,5.1446,2.9578,11.985,5.0324,0.0016633,0.18712,72.207,5.1446,14.955,39.914
1.179e+05,0.1875,2127.3,142.25,106.19,5.1446,2.9579,11.985,5.0324,0.0016634,0.18712,72.206,5.1446,14.955,39.914
1.1799e+05,0.1875,2127.3,142.25,106.19,5.1446,2.9579,11.985,5.0324,0.0016635,0.18712,72.206,5.1446,14.955,39.914
1.1808e+05,0.1875,2127.4,142.25,106.19,5.1446,2.9579,11.985,5.0324,0.0016636,0.18712,72.206,5.1446,14.955,39.914
1.1817e+05,0.1875,2127.4,142.25,106.19,5.1446,2.9579,11.985,5.0324,0.0016637,0.18712,72.206,5.1446,14.955,39.914
1.1826e+05,0.1875,2127.4,142.25,106.19,5.1446,2.958,11.985,5.0324,0.0016638,0.18712,72.206,5.1446,14.955,39.914
1.1835e+05,0.1875,2127.4,142.25,106.19,5.1446,2.958,11.985,5.0323,0.0016639,0.18712,72.206,5.1446,14.955,39.914
